elevation,system:index,name
11,1775,node1775
11,1776,node1776
11,1777,node1777
11,1778,node1778
11,1779,node1779
11,1780,node1780
11,1781,node1781
11,1782,node1782
11,1783,node1783
24,1784,node1784
24,1785,node1785
24,1786,node1786
24,1787,node1787
24,1788,node1788
24,1789,node1789
24,1790,node1790
24,1791,node1791
11,1792,node1792
0,1793,node1793
9,1794,node1794
8,1795,node1795
17,1796,node1796
14,1797,node1797
15,1798,node1798
0,1799,node1799
15,1800,node1800
8,1801,node1801
2,1802,node1802
0,1803,node1803
7,1804,node1804
11,1805,node1805
25,1806,node1806
12,1807,node1807
11,1808,node1808
11,1809,node1809
11,1810,node1810
12,1811,node1811
11,1812,node1812
12,1813,node1813
11,1814,node1814
11,1815,node1815
10,1816,node1816
8,1817,node1817
8,1818,node1818
0,1819,node1819
0,1820,node1820
2,1821,node1821
0,1822,node1822
12,1823,node1823
0,1824,node1824
0,1825,node1825
0,1826,node1826
0,1827,node1827
0,1828,node1828
0,1829,node1829
6,1830,node1830
6,1831,node1831
12,1832,node1832
11,1833,node1833
12,1834,node1834
12,1835,node1835
12,1836,node1836
11,1837,node1837
11,1838,node1838
12,1839,node1839
11,1840,node1840
11,1841,node1841
11,1842,node1842
11,1843,node1843
11,1844,node1844
11,1845,node1845
11,1846,node1846
11,1847,node1847
11,1848,node1848
11,1849,node1849
11,1850,node1850
11,1851,node1851
11,1852,node1852
11,1853,node1853
11,1854,node1854
11,1855,node1855
0,1856,node1856
0,1857,node1857
0,1858,node1858
0,1859,node1859
0,1860,node1860
0,1861,node1861
10,1862,node1862
0,1863,node1863
0,1864,node1864
0,1865,node1865
0,1866,node1866
0,1867,node1867
0,1868,node1868
3,1869,node1869
0,1870,node1870
0,1871,node1871
8,1872,node1872
18,1873,node1873
6,1874,node1874
5,1875,node1875
7,1876,node1876
0,1877,node1877
0,1878,node1878
0,1879,node1879
11,1880,node1880
11,1881,node1881
11,1882,node1882
11,1883,node1883
11,1884,node1884
12,1885,node1885
11,1886,node1886
11,1887,node1887
11,1888,node1888
11,1889,node1889
11,1890,node1890
11,1891,node1891
11,1892,node1892
11,1893,node1893
11,1894,node1894
11,1895,node1895
11,1896,node1896
11,1897,node1897
11,1898,node1898
11,1899,node1899
11,1900,node1900
11,1901,node1901
11,1902,node1902
11,1903,node1903
13,1904,node1904
10,1905,node1905
25,1906,node1906
0,1907,node1907
0,1908,node1908
0,1909,node1909
0,1910,node1910
11,1911,node1911
15,1912,node1912
5,1913,node1913
7,1914,node1914
0,1915,node1915
0,1916,node1916
0,1917,node1917
0,1918,node1918
0,1919,node1919
11,1920,node1920
11,1921,node1921
11,1922,node1922
11,1923,node1923
11,1924,node1924
11,1925,node1925
11,1926,node1926
12,1927,node1927
11,1928,node1928
11,1929,node1929
11,1930,node1930
11,1931,node1931
11,1932,node1932
11,1933,node1933
11,1934,node1934
11,1935,node1935
29,1936,node1936
0,1937,node1937
10,1938,node1938
4,1939,node1939
0,1940,node1940
0,1941,node1941
18,1942,node1942
7,1943,node1943
0,1944,node1944
36,1945,node1945
0,1946,node1946
0,1947,node1947
0,1948,node1948
0,1949,node1949
10,1950,node1950
0,1951,node1951
11,1952,node1952
12,1953,node1953
11,1954,node1954
12,1955,node1955
11,1956,node1956
11,1957,node1957
12,1958,node1958
12,1959,node1959
12,1960,node1960
11,1961,node1961
11,1962,node1962
12,1963,node1963
11,1964,node1964
11,1965,node1965
11,1966,node1966
11,1967,node1967
5,1968,node1968
0,1969,node1969
61,1970,node1970
0,1971,node1971
1,1972,node1972
0,1973,node1973
15,1974,node1974
43,1975,node1975
12,1976,node1976
11,1977,node1977
12,1978,node1978
12,1979,node1979
12,1980,node1980
11,1981,node1981
12,1982,node1982
12,1983,node1983
12,1984,node1984
11,1985,node1985
12,1986,node1986
12,1987,node1987
11,1988,node1988
11,1989,node1989
12,1990,node1990
11,1991,node1991
0,1992,node1992
10,1993,node1993
25,1994,node1994
0,1995,node1995
0,1996,node1996
27,1997,node1997
56,1998,node1998
50,1999,node1999
9,2000,node2000
0,2001,node2001
0,2002,node2002
0,2003,node2003
0,2004,node2004
5,2005,node2005
0,2006,node2006
1,2007,node2007
0,2008,node2008
0,2009,node2009
4,2010,node2010
40,2011,node2011
0,2012,node2012
0,2013,node2013
0,2014,node2014
0,2015,node2015
0,2016,node2016
0,2017,node2017
0,2018,node2018
0,2019,node2019
0,2020,node2020
0,2021,node2021
6,2022,node2022
1,2023,node2023
13,2024,node2024
0,2025,node2025
-3,2026,node2026
0,2027,node2027
12,2028,node2028
0,2029,node2029
3,2030,node2030
0,2031,node2031
0,2032,node2032
3,2033,node2033
25,2034,node2034
14,2035,node2035
16,2036,node2036
6,2037,node2037
10,2038,node2038
12,2039,node2039
12,2040,node2040
6,2041,node2041
7,2042,node2042
22,2043,node2043
0,2044,node2044
8,2045,node2045
0,2046,node2046
0,2047,node2047
12,2048,node2048
11,2049,node2049
11,2050,node2050
11,2051,node2051
11,2052,node2052
12,2053,node2053
11,2054,node2054
12,2055,node2055
12,2056,node2056
12,2057,node2057
11,2058,node2058
11,2059,node2059
11,2060,node2060
11,2061,node2061
12,2062,node2062
11,2063,node2063
11,2064,node2064
11,2065,node2065
11,2066,node2066
11,2067,node2067
11,2068,node2068
12,2069,node2069
11,2070,node2070
12,2071,node2071
11,2072,node2072
11,2073,node2073
11,2074,node2074
11,2075,node2075
11,2076,node2076
12,2077,node2077
12,2078,node2078
12,2079,node2079
11,2080,node2080
12,2081,node2081
11,2082,node2082
11,2083,node2083
11,2084,node2084
12,2085,node2085
12,2086,node2086
11,2087,node2087
11,2088,node2088
12,2089,node2089
11,2090,node2090
11,2091,node2091
11,2092,node2092
12,2093,node2093
11,2094,node2094
11,2095,node2095
11,2096,node2096
11,2097,node2097
11,2098,node2098
12,2099,node2099
11,2100,node2100
11,2101,node2101
11,2102,node2102
12,2103,node2103
12,2104,node2104
11,2105,node2105
12,2106,node2106
12,2107,node2107
12,2108,node2108
12,2109,node2109
11,2110,node2110
12,2111,node2111
3,2112,node2112
0,2113,node2113
5,2114,node2114
0,2115,node2115
40,2116,node2116
17,2117,node2117
24,2118,node2118
37,2119,node2119
0,2120,node2120
0,2121,node2121
11,2122,node2122
1,2123,node2123
7,2124,node2124
0,2125,node2125
64,2126,node2126
5,2127,node2127
9,2128,node2128
0,2129,node2129
0,2130,node2130
11,2131,node2131
0,2132,node2132
0,2133,node2133
0,2134,node2134
0,2135,node2135
11,2136,node2136
11,2137,node2137
11,2138,node2138
12,2139,node2139
11,2140,node2140
11,2141,node2141
12,2142,node2142
11,2143,node2143
0,2144,node2144
0,2145,node2145
38,2146,node2146
67,2147,node2147
8,2148,node2148
0,2149,node2149
0,2150,node2150
0,2151,node2151
75,2152,node2152
0,2153,node2153
101,2154,node2154
88,2155,node2155
281,2156,node2156
51,2157,node2157
22,2158,node2158
56,2159,node2159
268,2160,node2160
11,2161,node2161
56,2162,node2162
0,2163,node2163
10,2164,node2164
0,2165,node2165
51,2166,node2166
0,2167,node2167
41,2168,node2168
19,2169,node2169
0,2170,node2170
0,2171,node2171
95,2172,node2172
13,2173,node2173
127,2174,node2174
154,2175,node2175
10,2176,node2176
9,2177,node2177
6,2178,node2178
8,2179,node2179
5,2180,node2180
6,2181,node2181
13,2182,node2182
5,2183,node2183
67,2184,node2184
0,2185,node2185
133,2186,node2186
311,2187,node2187
15,2188,node2188
365,2189,node2189
269,2190,node2190
49,2191,node2191
93,2192,node2192
43,2193,node2193
0,2194,node2194
0,2195,node2195
0,2196,node2196
315,2197,node2197
105,2198,node2198
12,2199,node2199
215,2200,node2200
8,2201,node2201
8,2202,node2202
81,2203,node2203
189,2204,node2204
21,2205,node2205
0,2206,node2206
112,2207,node2207
52,2208,node2208
13,2209,node2209
12,2210,node2210
49,2211,node2211
47,2212,node2212
33,2213,node2213
0,2214,node2214
45,2215,node2215
9,2216,node2216
8,2217,node2217
9,2218,node2218
8,2219,node2219
12,2220,node2220
8,2221,node2221
3,2222,node2222
8,2223,node2223
0,2224,node2224
12,2225,node2225
38,2226,node2226
0,2227,node2227
0,2228,node2228
0,2229,node2229
58,2230,node2230
43,2231,node2231
58,2232,node2232
214,2233,node2233
25,2234,node2234
0,2235,node2235
375,2236,node2236
0,2237,node2237
139,2238,node2238
0,2239,node2239
23,2240,node2240
0,2241,node2241
9,2242,node2242
422,2243,node2243
0,2244,node2244
0,2245,node2245
480,2246,node2246
0,2247,node2247
31,2248,node2248
93,2249,node2249
13,2250,node2250
0,2251,node2251
84,2252,node2252
19,2253,node2253
39,2254,node2254
542,2255,node2255
0,2256,node2256
37,2257,node2257
16,2258,node2258
259,2259,node2259
30,2260,node2260
0,2261,node2261
11,2262,node2262
0,2263,node2263
39,2264,node2264
0,2265,node2265
14,2266,node2266
0,2267,node2267
13,2268,node2268
313,2269,node2269
19,2270,node2270
0,2271,node2271
10,2272,node2272
9,2273,node2273
9,2274,node2274
5,2275,node2275
8,2276,node2276
6,2277,node2277
9,2278,node2278
8,2279,node2279
7,2280,node2280
9,2281,node2281
11,2282,node2282
10,2283,node2283
6,2284,node2284
13,2285,node2285
6,2286,node2286
10,2287,node2287
7,2288,node2288
8,2289,node2289
3,2290,node2290
11,2291,node2291
8,2292,node2292
6,2293,node2293
8,2294,node2294
9,2295,node2295
0,2296,node2296
0,2297,node2297
0,2298,node2298
15,2299,node2299
0,2300,node2300
0,2301,node2301
21,2302,node2302
178,2303,node2303
0,2304,node2304
287,2305,node2305
0,2306,node2306
0,2307,node2307
266,2308,node2308
12,2309,node2309
0,2310,node2310
92,2311,node2311
0,2312,node2312
13,2313,node2313
15,2314,node2314
293,2315,node2315
87,2316,node2316
0,2317,node2317
11,2318,node2318
0,2319,node2319
0,2320,node2320
33,2321,node2321
53,2322,node2322
126,2323,node2323
81,2324,node2324
0,2325,node2325
139,2326,node2326
0,2327,node2327
17,2328,node2328
0,2329,node2329
0,2330,node2330
210,2331,node2331
32,2332,node2332
49,2333,node2333
94,2334,node2334
16,2335,node2335
0,2336,node2336
8,2337,node2337
0,2338,node2338
0,2339,node2339
12,2340,node2340
0,2341,node2341
433,2342,node2342
0,2343,node2343
0,2344,node2344
18,2345,node2345
0,2346,node2346
0,2347,node2347
0,2348,node2348
170,2349,node2349
192,2350,node2350
22,2351,node2351
19,2352,node2352
7,2353,node2353
262,2354,node2354
222,2355,node2355
70,2356,node2356
68,2357,node2357
0,2358,node2358
200,2359,node2359
51,2360,node2360
76,2361,node2361
309,2362,node2362
0,2363,node2363
49,2364,node2364
46,2365,node2365
43,2366,node2366
0,2367,node2367
48,2368,node2368
0,2369,node2369
0,2370,node2370
10,2371,node2371
0,2372,node2372
0,2373,node2373
0,2374,node2374
23,2375,node2375
0,2376,node2376
281,2377,node2377
0,2378,node2378
34,2379,node2379
0,2380,node2380
4,2381,node2381
13,2382,node2382
0,2383,node2383
8,2384,node2384
5,2385,node2385
6,2386,node2386
5,2387,node2387
4,2388,node2388
6,2389,node2389
6,2390,node2390
5,2391,node2391
0,2392,node2392
28,2393,node2393
10,2394,node2394
17,2395,node2395
20,2396,node2396
36,2397,node2397
12,2398,node2398
0,2399,node2399
7,2400,node2400
6,2401,node2401
6,2402,node2402
6,2403,node2403
5,2404,node2404
3,2405,node2405
6,2406,node2406
6,2407,node2407
44,2408,node2408
0,2409,node2409
28,2410,node2410
0,2411,node2411
21,2412,node2412
22,2413,node2413
34,2414,node2414
13,2415,node2415
0,2416,node2416
12,2417,node2417
25,2418,node2418
15,2419,node2419
13,2420,node2420
0,2421,node2421
0,2422,node2422
65,2423,node2423
0,2424,node2424
9,2425,node2425
13,2426,node2426
24,2427,node2427
55,2428,node2428
0,2429,node2429
19,2430,node2430
25,2431,node2431
93,2432,node2432
36,2433,node2433
21,2434,node2434
5,2435,node2435
59,2436,node2436
15,2437,node2437
8,2438,node2438
27,2439,node2439
0,2440,node2440
0,2441,node2441
0,2442,node2442
5,2443,node2443
75,2444,node2444
44,2445,node2445
14,2446,node2446
11,2447,node2447
29,2448,node2448
11,2449,node2449
25,2450,node2450
20,2451,node2451
57,2452,node2452
13,2453,node2453
17,2454,node2454
0,2455,node2455
9,2456,node2456
48,2457,node2457
76,2458,node2458
0,2459,node2459
0,2460,node2460
0,2461,node2461
42,2462,node2462
18,2463,node2463
0,2464,node2464
50,2465,node2465
9,2466,node2466
29,2467,node2467
69,2468,node2468
42,2469,node2469
16,2470,node2470
51,2471,node2471
0,2472,node2472
0,2473,node2473
0,2474,node2474
61,2475,node2475
0,2476,node2476
90,2477,node2477
30,2478,node2478
24,2479,node2479
11,2480,node2480
0,2481,node2481
11,2482,node2482
9,2483,node2483
42,2484,node2484
8,2485,node2485
0,2486,node2486
3,2487,node2487
20,2488,node2488
7,2489,node2489
0,2490,node2490
10,2491,node2491
0,2492,node2492
51,2493,node2493
33,2494,node2494
18,2495,node2495
21,2496,node2496
0,2497,node2497
0,2498,node2498
0,2499,node2499
70,2500,node2500
22,2501,node2501
3,2502,node2502
8,2503,node2503
60,2504,node2504
16,2505,node2505
0,2506,node2506
13,2507,node2507
7,2508,node2508
0,2509,node2509
95,2510,node2510
0,2511,node2511
11,2512,node2512
21,2513,node2513
0,2514,node2514
19,2515,node2515
8,2516,node2516
0,2517,node2517
50,2518,node2518
46,2519,node2519
12,2520,node2520
29,2521,node2521
0,2522,node2522
59,2523,node2523
5,2524,node2524
0,2525,node2525
29,2526,node2526
11,2527,node2527
6,2528,node2528
37,2529,node2529
18,2530,node2530
67,2531,node2531
16,2532,node2532
33,2533,node2533
72,2534,node2534
13,2535,node2535
82,2536,node2536
31,2537,node2537
0,2538,node2538
27,2539,node2539
11,2540,node2540
13,2541,node2541
10,2542,node2542
20,2543,node2543
12,2544,node2544
34,2545,node2545
6,2546,node2546
40,2547,node2547
8,2548,node2548
12,2549,node2549
8,2550,node2550
7,2551,node2551
5,2552,node2552
5,2553,node2553
8,2554,node2554
4,2555,node2555
6,2556,node2556
4,2557,node2557
6,2558,node2558
7,2559,node2559
35,2560,node2560
0,2561,node2561
48,2562,node2562
22,2563,node2563
13,2564,node2564
24,2565,node2565
0,2566,node2566
11,2567,node2567
11,2568,node2568
4,2569,node2569
15,2570,node2570
0,2571,node2571
16,2572,node2572
13,2573,node2573
17,2574,node2574
5,2575,node2575
10,2576,node2576
0,2577,node2577
0,2578,node2578
7,2579,node2579
0,2580,node2580
15,2581,node2581
7,2582,node2582
5,2583,node2583
0,2584,node2584
0,2585,node2585
16,2586,node2586
10,2587,node2587
0,2588,node2588
0,2589,node2589
0,2590,node2590
10,2591,node2591
16,2592,node2592
15,2593,node2593
16,2594,node2594
15,2595,node2595
15,2596,node2596
16,2597,node2597
16,2598,node2598
15,2599,node2599
14,2600,node2600
15,2601,node2601
16,2602,node2602
16,2603,node2603
17,2604,node2604
16,2605,node2605
14,2606,node2606
15,2607,node2607
14,2608,node2608
13,2609,node2609
222,2610,node2610
19,2611,node2611
14,2612,node2612
5,2613,node2613
10,2614,node2614
0,2615,node2615
15,2616,node2616
15,2617,node2617
16,2618,node2618
15,2619,node2619
14,2620,node2620
16,2621,node2621
17,2622,node2622
15,2623,node2623
15,2624,node2624
15,2625,node2625
16,2626,node2626
15,2627,node2627
16,2628,node2628
15,2629,node2629
15,2630,node2630
15,2631,node2631
16,2632,node2632
16,2633,node2633
16,2634,node2634
17,2635,node2635
15,2636,node2636
16,2637,node2637
15,2638,node2638
15,2639,node2639
15,2640,node2640
16,2641,node2641
16,2642,node2642
16,2643,node2643
16,2644,node2644
15,2645,node2645
16,2646,node2646
15,2647,node2647
15,2648,node2648
15,2649,node2649
16,2650,node2650
17,2651,node2651
17,2652,node2652
15,2653,node2653
16,2654,node2654
16,2655,node2655
15,2656,node2656
14,2657,node2657
15,2658,node2658
16,2659,node2659
15,2660,node2660
15,2661,node2661
15,2662,node2662
16,2663,node2663
16,2664,node2664
16,2665,node2665
14,2666,node2666
16,2667,node2667
16,2668,node2668
15,2669,node2669
16,2670,node2670
15,2671,node2671
17,2672,node2672
16,2673,node2673
16,2674,node2674
16,2675,node2675
16,2676,node2676
15,2677,node2677
16,2678,node2678
15,2679,node2679
16,2680,node2680
16,2681,node2681
15,2682,node2682
17,2683,node2683
15,2684,node2684
16,2685,node2685
16,2686,node2686
15,2687,node2687
9,2688,node2688
6,2689,node2689
26,2690,node2690
11,2691,node2691
9,2692,node2692
16,2693,node2693
0,2694,node2694
17,2695,node2695
15,2696,node2696
16,2697,node2697
17,2698,node2698
16,2699,node2699
15,2700,node2700
15,2701,node2701
16,2702,node2702
16,2703,node2703
15,2704,node2704
15,2705,node2705
15,2706,node2706
17,2707,node2707
15,2708,node2708
15,2709,node2709
16,2710,node2710
15,2711,node2711
16,2712,node2712
15,2713,node2713
16,2714,node2714
15,2715,node2715
16,2716,node2716
16,2717,node2717
15,2718,node2718
16,2719,node2719
16,2720,node2720
16,2721,node2721
15,2722,node2722
16,2723,node2723
15,2724,node2724
16,2725,node2725
14,2726,node2726
16,2727,node2727
16,2728,node2728
15,2729,node2729
15,2730,node2730
16,2731,node2731
15,2732,node2732
15,2733,node2733
15,2734,node2734
15,2735,node2735
15,2736,node2736
16,2737,node2737
16,2738,node2738
16,2739,node2739
14,2740,node2740
16,2741,node2741
15,2742,node2742
15,2743,node2743
17,2744,node2744
16,2745,node2745
15,2746,node2746
17,2747,node2747
16,2748,node2748
16,2749,node2749
15,2750,node2750
16,2751,node2751
15,2752,node2752
16,2753,node2753
15,2754,node2754
15,2755,node2755
16,2756,node2756
16,2757,node2757
15,2758,node2758
17,2759,node2759
15,2760,node2760
15,2761,node2761
16,2762,node2762
16,2763,node2763
15,2764,node2764
16,2765,node2765
17,2766,node2766
14,2767,node2767
15,2768,node2768
15,2769,node2769
16,2770,node2770
16,2771,node2771
16,2772,node2772
15,2773,node2773
16,2774,node2774
15,2775,node2775
0,2776,node2776
5,2777,node2777
356,2778,node2778
0,2779,node2779
8,2780,node2780
11,2781,node2781
14,2782,node2782
33,2783,node2783
16,2784,node2784
8,2785,node2785
253,2786,node2786
45,2787,node2787
10,2788,node2788
16,2789,node2789
3,2790,node2790
11,2791,node2791
25,2792,node2792
4,2793,node2793
12,2794,node2794
25,2795,node2795
6,2796,node2796
6,2797,node2797
22,2798,node2798
12,2799,node2799
0,2800,node2800
9,2801,node2801
31,2802,node2802
89,2803,node2803
8,2804,node2804
9,2805,node2805
14,2806,node2806
7,2807,node2807
0,2808,node2808
8,2809,node2809
24,2810,node2810
15,2811,node2811
27,2812,node2812
0,2813,node2813
18,2814,node2814
19,2815,node2815
16,2816,node2816
15,2817,node2817
15,2818,node2818
15,2819,node2819
15,2820,node2820
15,2821,node2821
15,2822,node2822
14,2823,node2823
15,2824,node2824
15,2825,node2825
15,2826,node2826
17,2827,node2827
16,2828,node2828
16,2829,node2829
15,2830,node2830
16,2831,node2831
9,2832,node2832
9,2833,node2833
400,2834,node2834
7,2835,node2835
0,2836,node2836
13,2837,node2837
0,2838,node2838
59,2839,node2839
15,2840,node2840
17,2841,node2841
15,2842,node2842
14,2843,node2843
16,2844,node2844
16,2845,node2845
16,2846,node2846
17,2847,node2847
23,2848,node2848
9,2849,node2849
8,2850,node2850
14,2851,node2851
12,2852,node2852
9,2853,node2853
27,2854,node2854
6,2855,node2855
15,2856,node2856
15,2857,node2857
16,2858,node2858
14,2859,node2859
17,2860,node2860
16,2861,node2861
16,2862,node2862
14,2863,node2863
15,2864,node2864
16,2865,node2865
17,2866,node2866
15,2867,node2867
16,2868,node2868
16,2869,node2869
15,2870,node2870
15,2871,node2871
249,2872,node2872
35,2873,node2873
16,2874,node2874
9,2875,node2875
12,2876,node2876
102,2877,node2877
0,2878,node2878
14,2879,node2879
0,2880,node2880
9,2881,node2881
33,2882,node2882
0,2883,node2883
7,2884,node2884
11,2885,node2885
6,2886,node2886
0,2887,node2887
15,2888,node2888
15,2889,node2889
15,2890,node2890
15,2891,node2891
16,2892,node2892
15,2893,node2893
16,2894,node2894
15,2895,node2895
16,2896,node2896
15,2897,node2897
16,2898,node2898
15,2899,node2899
16,2900,node2900
16,2901,node2901
16,2902,node2902
15,2903,node2903
15,2904,node2904
14,2905,node2905
14,2906,node2906
16,2907,node2907
16,2908,node2908
15,2909,node2909
14,2910,node2910
16,2911,node2911
10,2912,node2912
7,2913,node2913
14,2914,node2914
14,2915,node2915
18,2916,node2916
35,2917,node2917
13,2918,node2918
8,2919,node2919
20,2920,node2920
9,2921,node2921
11,2922,node2922
114,2923,node2923
22,2924,node2924
18,2925,node2925
0,2926,node2926
6,2927,node2927
15,2928,node2928
15,2929,node2929
14,2930,node2930
15,2931,node2931
17,2932,node2932
16,2933,node2933
16,2934,node2934
15,2935,node2935
15,2936,node2936
16,2937,node2937
17,2938,node2938
14,2939,node2939
14,2940,node2940
16,2941,node2941
15,2942,node2942
15,2943,node2943
16,2944,node2944
15,2945,node2945
17,2946,node2946
17,2947,node2947
15,2948,node2948
17,2949,node2949
15,2950,node2950
14,2951,node2951
15,2952,node2952
16,2953,node2953
15,2954,node2954
17,2955,node2955
16,2956,node2956
15,2957,node2957
14,2958,node2958
16,2959,node2959
15,2960,node2960
16,2961,node2961
15,2962,node2962
16,2963,node2963
16,2964,node2964
15,2965,node2965
16,2966,node2966
15,2967,node2967
16,2968,node2968
7,2969,node2969
22,2970,node2970
4,2971,node2971
35,2972,node2972
15,2973,node2973
17,2974,node2974
8,2975,node2975
16,2976,node2976
16,2977,node2977
15,2978,node2978
17,2979,node2979
15,2980,node2980
16,2981,node2981
16,2982,node2982
16,2983,node2983
15,2984,node2984
15,2985,node2985
17,2986,node2986
16,2987,node2987
16,2988,node2988
15,2989,node2989
16,2990,node2990
15,2991,node2991
24,2992,node2992
9,2993,node2993
17,2994,node2994
6,2995,node2995
8,2996,node2996
27,2997,node2997
10,2998,node2998
22,2999,node2999
15,3000,node3000
15,3001,node3001
16,3002,node3002
16,3003,node3003
16,3004,node3004
16,3005,node3005
15,3006,node3006
15,3007,node3007
16,3008,node3008
16,3009,node3009
16,3010,node3010
15,3011,node3011
15,3012,node3012
17,3013,node3013
16,3014,node3014
15,3015,node3015
14,3016,node3016
15,3017,node3017
15,3018,node3018
15,3019,node3019
16,3020,node3020
15,3021,node3021
17,3022,node3022
16,3023,node3023
16,3024,node3024
16,3025,node3025
15,3026,node3026
16,3027,node3027
16,3028,node3028
16,3029,node3029
15,3030,node3030
15,3031,node3031
16,3032,node3032
16,3033,node3033
16,3034,node3034
16,3035,node3035
14,3036,node3036
15,3037,node3037
16,3038,node3038
16,3039,node3039
16,3040,node3040
15,3041,node3041
15,3042,node3042
15,3043,node3043
17,3044,node3044
15,3045,node3045
15,3046,node3046
15,3047,node3047
15,3048,node3048
16,3049,node3049
15,3050,node3050
15,3051,node3051
15,3052,node3052
16,3053,node3053
16,3054,node3054
16,3055,node3055
15,3056,node3056
16,3057,node3057
16,3058,node3058
15,3059,node3059
15,3060,node3060
16,3061,node3061
16,3062,node3062
16,3063,node3063
0,3064,node3064
21,3065,node3065
0,3066,node3066
8,3067,node3067
6,3068,node3068
10,3069,node3069
0,3070,node3070
9,3071,node3071
16,3072,node3072
14,3073,node3073
16,3074,node3074
16,3075,node3075
15,3076,node3076
16,3077,node3077
16,3078,node3078
15,3079,node3079
20,3080,node3080
18,3081,node3081
14,3082,node3082
0,3083,node3083
6,3084,node3084
5,3085,node3085
27,3086,node3086
8,3087,node3087
11,3088,node3088
7,3089,node3089
7,3090,node3090
16,3091,node3091
0,3092,node3092
15,3093,node3093
18,3094,node3094
4,3095,node3095
17,3096,node3096
16,3097,node3097
15,3098,node3098
14,3099,node3099
16,3100,node3100
15,3101,node3101
15,3102,node3102
15,3103,node3103
12,3104,node3104
42,3105,node3105
174,3106,node3106
648,3107,node3107
20,3108,node3108
9,3109,node3109
19,3110,node3110
14,3111,node3111
16,3112,node3112
14,3113,node3113
16,3114,node3114
15,3115,node3115
17,3116,node3116
17,3117,node3117
16,3118,node3118
16,3119,node3119
0,3120,node3120
13,3121,node3121
4,3122,node3122
17,3123,node3123
11,3124,node3124
19,3125,node3125
13,3126,node3126
39,3127,node3127
15,3128,node3128
17,3129,node3129
16,3130,node3130
14,3131,node3131
16,3132,node3132
17,3133,node3133
16,3134,node3134
15,3135,node3135
0,3136,node3136
13,3137,node3137
18,3138,node3138
304,3139,node3139
0,3140,node3140
3,3141,node3141
29,3142,node3142
0,3143,node3143
16,3144,node3144
15,3145,node3145
15,3146,node3146
17,3147,node3147
14,3148,node3148
17,3149,node3149
16,3150,node3150
16,3151,node3151
15,3152,node3152
16,3153,node3153
17,3154,node3154
15,3155,node3155
14,3156,node3156
15,3157,node3157
15,3158,node3158
16,3159,node3159
8,3160,node3160
7,3161,node3161
104,3162,node3162
19,3163,node3163
0,3164,node3164
9,3165,node3165
6,3166,node3166
15,3167,node3167
16,3168,node3168
16,3169,node3169
17,3170,node3170
14,3171,node3171
16,3172,node3172
17,3173,node3173
16,3174,node3174
15,3175,node3175
16,3176,node3176
15,3177,node3177
14,3178,node3178
14,3179,node3179
15,3180,node3180
15,3181,node3181
16,3182,node3182
17,3183,node3183
7,3184,node3184
6,3185,node3185
9,3186,node3186
6,3187,node3187
6,3188,node3188
10,3189,node3189
12,3190,node3190
83,3191,node3191
23,3192,node3192
30,3193,node3193
5,3194,node3194
20,3195,node3195
160,3196,node3196
43,3197,node3197
34,3198,node3198
17,3199,node3199
17,3200,node3200
16,3201,node3201
16,3202,node3202
15,3203,node3203
15,3204,node3204
16,3205,node3205
14,3206,node3206
16,3207,node3207
15,3208,node3208
15,3209,node3209
15,3210,node3210
15,3211,node3211
16,3212,node3212
15,3213,node3213
17,3214,node3214
16,3215,node3215
15,3216,node3216
16,3217,node3217
16,3218,node3218
15,3219,node3219
16,3220,node3220
16,3221,node3221
17,3222,node3222
16,3223,node3223
16,3224,node3224
16,3225,node3225
14,3226,node3226
16,3227,node3227
15,3228,node3228
15,3229,node3229
15,3230,node3230
17,3231,node3231
22,3232,node3232
21,3233,node3233
5,3234,node3234
6,3235,node3235
11,3236,node3236
22,3237,node3237
19,3238,node3238
94,3239,node3239
15,3240,node3240
14,3241,node3241
16,3242,node3242
16,3243,node3243
14,3244,node3244
16,3245,node3245
16,3246,node3246
15,3247,node3247
17,3248,node3248
16,3249,node3249
15,3250,node3250
16,3251,node3251
15,3252,node3252
16,3253,node3253
17,3254,node3254
16,3255,node3255
14,3256,node3256
5,3257,node3257
15,3258,node3258
27,3259,node3259
11,3260,node3260
48,3261,node3261
28,3262,node3262
33,3263,node3263
14,3264,node3264
15,3265,node3265
16,3266,node3266
16,3267,node3267
16,3268,node3268
15,3269,node3269
16,3270,node3270
14,3271,node3271
15,3272,node3272
15,3273,node3273
17,3274,node3274
16,3275,node3275
15,3276,node3276
14,3277,node3277
16,3278,node3278
16,3279,node3279
16,3280,node3280
15,3281,node3281
15,3282,node3282
16,3283,node3283
15,3284,node3284
16,3285,node3285
16,3286,node3286
15,3287,node3287
15,3288,node3288
15,3289,node3289
14,3290,node3290
16,3291,node3291
16,3292,node3292
17,3293,node3293
17,3294,node3294
15,3295,node3295
0,3296,node3296
16,3297,node3297
7,3298,node3298
6,3299,node3299
12,3300,node3300
16,3301,node3301
10,3302,node3302
10,3303,node3303
23,3304,node3304
12,3305,node3305
33,3306,node3306
10,3307,node3307
9,3308,node3308
3,3309,node3309
4,3310,node3310
10,3311,node3311
0,3312,node3312
12,3313,node3313
7,3314,node3314
7,3315,node3315
8,3316,node3316
7,3317,node3317
28,3318,node3318
391,3319,node3319
16,3320,node3320
15,3321,node3321
16,3322,node3322
15,3323,node3323
16,3324,node3324
16,3325,node3325
16,3326,node3326
16,3327,node3327
16,3328,node3328
