date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Gerama,5.3486,115.5886,0.9,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Kg. Kurian Padas
Damit",5.335,115.5496,0.9,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Kuridak Gadong,5.3541,115.6007,0.8,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,SK. Lago,5.3066,115.5954,1.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,SK. Suasa,5.2953,115.5913,1.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,SK. Bangkalalak,5.2968,115.5427,1.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,SAN Limbawang,5.3713,115.6993,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Middle School,5.3547,115.7351,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Batu 60,5.3387,115.7968,1.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Batu 58,5.342,115.7748,1.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Cina,5.3475,115.7461,2.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Klias Baru 54,5.3749,115.7315,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Bukau,5.2631,115.6576,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Inuman,5.2123,115.6349,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Tamalang Along,5.2753,115.6569,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Pintas,5.3722,115.7066,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Kubu,5.3885,115.7043,0.7,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Pekan Beaufort,5.3463,115.7443,2.0,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Rancangan Klias,5.4092,115.6656,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Melabau,5.4182,115.6608,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Kebatu,5.394,115.6878,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Kabidang,5.3993,115.6845,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Kg. Pilajau,5.4239,115.6554,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Simpang Empat
Chan Furniture",5.3492,115.7341,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Binunuk,5.3386,115.7598,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Balibata,5.3347,115.7523,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Melulugus,5.3579,115.7147,0.3,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Bangkalalak,5.3001,115.5439,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Mahkamah,5.3541,115.7407,0.3,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Suasa,5.3045,115.5877,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Lago,5.3234,115.5955,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Lawa,5.3398,115.5961,0.3,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Kg. Betandok
Lubak",5.3725,115.6896,0.3,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Kg. Cina, Padas
Valley",5.3404,115.697,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Laboi,5.3426,115.7148,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Kg. Luagan
Sanginan",5.3423,115.7014,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Kangsa,5.3008,115.5556,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Berumbai,5.2849,115.5456,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Jempangah,5.342,115.7743,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Batu 60,5.3419,115.797,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Lumatai,5.3486,115.7271,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Pintas,5.3716,115.7068,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Depan Balai
Bomba Baharu",5.3533,115.7394,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,"Jalan Limbawang
Bypass",5.3821,115.7089,0.6,15,5,2021
15/5/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Kubu,5.3869,115.7052,0.6,15,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Semangkok,5.348,116.125,0.55,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Ritting,5.479,116.268,0.4,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Takad Ulu,5.446,116.269,0.35,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kepayan Baru,5.472,116.264,0.5,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Ranggom,5.4494,116.2639,0.35,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Ansip,5.279,116.121,0.55,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Batu Lunguyan,5.343,116.44,0.55,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Tulid,5.325,116.426,0.6,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Pauh,5.313,116.411,0.6,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Sinulihan,5.292,116.391,0.55,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kabatang Baru,5.26,116.376,0.6,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Benowou,5.196,116.347,0.65,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Sinua,5.493,116.585,0.6,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Lalapakon,5.46,116.556,0.7,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kg. Mampulut,5.249,116.142,0.65,19,5,2021
19/5/2021,Sabah,SBH,KENINGAU,Kuala Punteh,5.239,116.145,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,Kg.Tombovo / Potuki,5.8594,116.0703,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,Kg. Duvanson,5.8842,116.0752,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,Kg. Lembising,5.8681,116.0587,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,"Kg. Tebongon / Teguli /
Ulu",5.8967,116.0523,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,Kg. Sendil / Sekambu,5.9068,116.0519,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,"Kg. Contoh / Taman
Perumahan",5.9107,116.0436,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,"Kg. Pasir Putih /
Taman Perumahan",5.8996,116.0431,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,"Klinik Kesihatan /
Taman Perumahan",5.899,116.0467,0.6,19,5,2021
19/5/2021,Sabah,SBH,PUTATAN,Pekan Putatan,5.8926,116.048,0.6,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Siasai Tamu,6.347,116.435,1.0,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Menunggui,6.359,116.433,1.0,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Sembirai,6.371,116.414,1.0,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Lebak Moyoh,6.3619,116.4197,1.2,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Bobot,6.3622,116.4394,0.6,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Sadok Sadok,6.363,116.399,1.2,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Gunding,6.3658,116.4339,1.0,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Lebak Engad,6.3672,116.4225,1.0,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Kg. Lingkodon,6.3561,116.4014,1.2,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Jalan Kg. Bobot,6.3596,116.4429,0.6,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,"Jalan Lebak Moyoh /
Kudat Bypass",6.3597,116.415,0.3,19,5,2021
19/5/2021,Sabah,SBH,KOTA BELUD,Bulatan Lebak Moyoh,6.3579,116.4165,0.3,19,5,2021
3/6/2021,Sabah,SBH,KENINGAU,Kg. Kauran,5.3195,116.1322,0.75,3,6,2021
18/6/2021,Sabah,SBH,"KOTA
KINABALU","Jalan
Sulaman(Berhadapan
1B)",6.0346,116.1289,1.0,18,6,2021
18/6/2021,Sabah,SBH,"KOTA
KINABALU","Kolombong, Inanam",5.9894,116.1241,1.0,18,6,2021
18/6/2021,Sabah,SBH,"KOTA
KINABALU","Asrama Maahad Tahfiz
Sulaimaniyyah
(Kingfisher Park)",6.0178,116.1259,1.0,18,6,2021
18/6/2021,Sabah,SBH,"KOTA
KINABALU",Kg Likas,5.9949,116.1114,1.0,18,6,2021
18/6/2021,Sabah,SBH,"KOTA
KINABALU",Jalan Inanam -Menggatal,6.0027,116.1425,1.0,18,6,2021
13/6/2021,Sabah,SBH,TAWAU,Kg. Sadani,4.2529,117.904,0.5,13,6,2021
13/6/2021,Sabah,SBH,TAWAU,Kg. Baru,4.1516,117.5424,0.5,13,6,2021
13/6/2021,Sabah,SBH,TAWAU,Takada,4.1509,117.5348,0.3,13,6,2021
13/6/2021,Sabah,SBH,TAWAU,Kg. Rawa-Rawa,4.2529,117.9352,0.5,13,6,2021
18/6/2021,Sabah,SBH,PAPAR,Pekan Kinarut,5.8242,116.044,0.3,18,6,2021
18/6/2021,Sabah,SBH,PAPAR,Kampung Suangon,5.8308,116.0416,0.3,18,6,2021
18/6/2021,Sabah,SBH,PAPAR,Taman Gloxinia,5.8063,116.0174,0.3,18,6,2021
18/6/2021,Sabah,SBH,PAPAR,"Kampung Punson
Krilip",5.8032,116.0558,0.6,18,6,2021
18/6/2021,Sabah,SBH,PAPAR,"Kampung Baru
Kimanis",5.6131,115.896,0.6,18,6,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kalibatang Baru,4.8616,115.8899,0.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kalibatang Lama,4.8621,115.8979,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Maugus,4.9389,115.9271,1.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Angalor,4.9989,115.9341,1.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Gumisi,4.936,115.9247,1.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Mamaitom,4.8557,115.8924,1.2,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kuala Tomani,4.8511,115.8879,2.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Lalandang,4.014,115.9508,0.3,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Enubai,5.0104,115.9426,1.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Sindungon,5.0073,115.9322,2.3,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Batu 8 Sapong,5.0374,115.9403,2.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kemabong Lama,4.9104,115.9245,1.8,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kalasasan,5.0134,115.9458,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Batu Angalor,5.0025,115.9372,1.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Labut,5.0211,115.9512,0.8,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Marais Lama,4.8604,115.877,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Marais Baru,4.8642,115.8776,0.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Bakuku,4.6944,115.8691,0.2,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Tinura,4.6966,115.8886,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Magunsop,4.6646,115.8778,0.2,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Malutut,4.6755,115.8643,0.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Maralu,4.8506,115.8809,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Ulikon,5.0653,115.9655,1.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Sinaluang,4.8536,115.8911,0.3,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Manaas,4.8428,115.889,0.8,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Katambalang Baru,4.8502,115.8811,0.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg.Paal Sebrang,5.0003,115.9401,1.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kaang,4.6603,115.8538,0.3,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Bangkulin,4.8744,115.9065,0.3,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Batu 14,4.9715,115.9115,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Uloi Makakagas,6.3399,115.9612,0.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Saga Laut,5.0505,115.9606,1.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Kalang Kanar,5.1425,115.9673,0.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Ponontomon,5.0234,115.9523,2.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Tumantalik,5.0775,115.9631,1.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Bunut,5.1218,115.9571,2.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Poguokon Laut,5.1491,115.9798,2.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Pantungon/ Ulikon,5.0545,115.9654,1.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Mandalom Lama,5.0717,115.9673,1.4,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Batu-Batu,5.0438,115.9537,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Entabuan,5.1152,115.9731,0.9,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Lagud Sebrang,5.172,115.9866,0.6,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Binai,5.098,115.9501,3.0,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Tenom Lama,5.1156,115.9381,2.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Binsilon,5.1013,115.9551,1.5,16,5,2021
16/5/2021,Sabah,SBH,TENOM,Kg. Batu 2,5.1118,115.9632,2.0,16,5,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Bakalau,5.3506,115.7291,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Simpang 4 Chan
Furniture",5.3494,115.7341,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Binunuk,5.3392,115.7599,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Balibata,5.337,115.747,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Bingkul,5.358,115.728,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lumatai,5.347,115.73,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Suasa,5.3042,115.5872,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Kangsa,5.3003,115.5556,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lago,5.308,115.594,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lawa,5.345,115.599,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Berumbai,5.282,115.546,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Betandok Lubak,5.3729,115.69,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Mempagar,5.366,115.707,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Kg. Sungkadan Tuhu
Lupak",5.3534,115.6313,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Melulugus,5.3561,115.7146,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Melati,5.3478,115.7408,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Kuarters SESB
Beaufort",5.3406,115.7428,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kuarters Kereta Api,5.3444,115.7436,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Bangkalalak,5.2982,115.5441,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Labi,5.3387,115.6072,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Kg. Kitalabak, Lumatai",5.3491,115.7269,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Luagan Sanginan,5.3439,115.7136,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Laboi,5.3439,115.7167,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Limbawang,5.3693,115.6991,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lajau,5.3701,115.067,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lubak,5.3684,115.6723,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Poring Lupak,5.3573,115.6506,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lupak,5.357,115.637,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Tuhu,5.3568,115.6358,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Selinsing,5.3597,115.6347,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Beringin,5.361,115.6184,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Gadong,5.3569,115.6102,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Kebajang Ulu,5.331,115.5891,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Kukup,5.294,115.57,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Jabang,5.2894,115.5653,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Mentulud,5.2974,115.5394,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Kuala Balik,5.2979,115.5536,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Batu 65,5.2859,115.7996,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Lupak Seberang,5.35,115.6314,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Gerama,5.3486,115.5886,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Kg. Kurian Padas
Damit",5.335,115.5496,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Kuridak Gadong,5.3541,115.6007,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,SK. Lago,5.3066,115.5954,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,SK. Suasa,5.2953,115.5913,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,SK. Bangkalalak,5.2968,115.5428,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,SAN Limbawang,5.3713,115.6993,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Middle School,5.3547,115.7351,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Batu 60,5.3387,115.7968,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Kg. Batu 58,5.342,115.7748,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Jalan Simpang Empat
Chan Furniture",5.3492,115.7341,0.7,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Binunuk,5.3386,115.7598,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Balibata,5.3556,115.7523,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Melulugus,5.3579,115.7147,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Bangkalalak,5.3001,115.5439,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Mahkamah,5.3541,115.7407,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Suasa,5.3045,115.5877,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Lago,5.3234,115.5955,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Lawa,5.3398,115.5961,0.6,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Jalan Kg. Betandok
Lubak",5.3725,115.6896,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Laboi,5.3426,115.7148,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,"Jalan Kg. Luagan
Sanginan",5.3423,115.7014,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Kangsa,5.3008,115.5556,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Berumbai,5.2849,115.5456,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Jempangah,5.3421,115.7743,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Batu 60,5.3419,115.797,0.3,15,7,2021
15/7/2021,Sabah,SBH,BEAUFORT,Jalan Lumatai,5.3486,115.7272,0.3,15,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Taman Donggongon,5.7258,116.105,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Tuavon,5.9131,116.1156,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Kambau,5.9061,116.1106,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Dabak,5.91,116.1117,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Nambazan,5.8956,116.1003,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Soboong Kolopis,5.9311,116.1303,0.9,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Tindai Kolopis,5.9233,116.1397,0.9,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Kolopis,5.9161,116.1272,0.9,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Penampang Proper,5.9036,116.1047,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Inobong,5.9061,116.1314,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Kibabaig,5.9358,116.1167,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Kg Gunsing,5.9047,116.0922,0.6,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Dakata,5.9259,116.0642,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Kasigui,5.9259,116.1529,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Tuavon,5.9259,116.1529,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Kolopis,5.9259,116.0642,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Inobong,5.9259,116.1529,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Kibabaig,5.9259,116.0642,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Bulatan Siga,5.9259,116.0642,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Edmund Labunda,5.9259,116.0642,0.3,14,7,2021
14/7/2021,Sabah,SBH,PENAMPANG,Jln Nambazan,5.9259,116.0642,0.3,14,7,2021
22/8/2021,Sabah,SBH,BEAUFORT,"Kg. Cina, Beaufort",5.3473,115.7459,0.3,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Kg Rugading,6.1189,116.1963,1.0,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Kg Berungis,6.1477,116.2187,1.0,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Kg Tambalugu,6.1456,116.2228,1.0,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Pekan Tenghilan,6.2572,116.3368,1.0,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Kg Bunga,6.2489,116.3291,1.0,22,8,2021
22/8/2021,Sabah,SBH,TUARAN,Kg Rani,6.2597,116.3562,1.0,22,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Siasai Tamu,6.347,116.435,1.0,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Menunggui,6.359,116.433,1.0,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Sembirai,6.371,116.414,1.0,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Lebak Moyoh,6.3619,116.4197,1.2,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Bobot,6.3622,116.4394,0.6,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Sadok Sadok,6.363,116.399,1.2,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Gunding,6.3658,116.4339,1.0,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Lebak Engad,6.3672,116.4225,1.0,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Kg. Lingkodon,6.3561,116.4014,1.2,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Jalan Kg. Bobot,6.3597,116.4429,0.6,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,"Jalan Lebak Moyoh /
Kudat Bypass",6.3597,116.415,0.3,23,8,2021
23/8/2021,Sabah,SBH,KOTA BELUD,Bulatan Lebak Moyoh,6.3579,116.4165,0.3,23,8,2021
30/8/2021,Sabah,SBH,BEAUFORT,Kg. Lumatak,5.4715,115.8031,0.3,30,8,2021
