date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
27/6/2020,Sabah,SBH,PAPAR,Kg. Tampasak,5.8114,116.0631,0.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Daingin,5.58,115.9624,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Ulu Kimanis,5.5664,115.9588,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Brunei Kimanis,5.6238,115.9101,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Mendugi,5.6123,115.9376,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Penampang Baru,5.6048,115.9523,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Belatik,5.6185,115.9363,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Gansing,5.6236,115.9274,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Batu Bandung,5.6028,115.9502,3.6,27,6,2020
27/6/2020,Sabah,SBH,PAPAR,Kg. Gadong,5.6208,115.918,3.6,27,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Bakalau,5.3506,115.7291,0.7,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Bakalau Simpang 4,5.3494,115.7341,0.7,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Binunuk,5.3392,115.7599,0.7,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Balibata,5.337,115.747,0.8,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Bingkul,5.358,115.728,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Lumatai,5.347,115.73,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Mapait,5.3021,115.5869,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Suasa,5.3042,115.5872,0.7,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Kangsa,5.3003,115.5556,0.7,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Kukup,5.294,115.57,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Jabang,5.2894,115.5653,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Lago,5.308,15.594,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Beringin,5.3609,115.6183,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Lawa,5.345,115.599,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Berumbai,5.282,115.546,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Betandok Lubak,5.3729,115.69,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Luagan,5.3439,115.7136,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Padas Valley,5.3406,115.7062,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Lupak,5.357,115.637,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Mempagar,5.366,115.707,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Kebajang Ulu,5.331,115.5891,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Kg. Kebajang Laut,5.332,115.5861,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,SK. Lago,5.3066,115.5954,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,SK. Suasa,5.2953,115.5913,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Bakalau Simpang Empat,5.3492,115.7341,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Binunuk,5.3386,115.7598,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Balibata,5.3347,115.7523,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Bingkul,5.3535,115.725,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Luagan,5.3423,115.7014,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Lintas,5.3541,115.7402,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Mapait,5.3033,115.587,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Suasa,5.3045,115.5877,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Kangsa,5.3008,115.5556,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Kukup,5.2932,115.5686,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Jabang,5.2895,115.5654,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Lago,5.3234,115.5955,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Beringin,5.3623,115.6217,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Lawa,5.3398,115.5961,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Berumbai,5.2849,115.5456,0.6,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Betandok Lubak,5.3725,115.6896,0.3,13,6,2020
13/6/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Lupak,5.3582,115.6371,0.3,13,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Bambangan,5.4053,115.8347,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Sinoko,5.4225,115.8369,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Lumantak,5.4687,115.8108,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam,5.4543,115.8149,0.8,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam Laut,5.4708,115.8029,1.0,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Jambatan Baru,5.4711,115.7997,0.8,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Lampijas,5.4812,115.7984,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Kayai,5.4828,115.7925,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Brunei,5.5057,115.8052,0.7,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Pekan Lama Membakut,5.4742,115.7974,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Pusak,5.3965,115.8371,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam Baru,5.471,115.8048,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam Ulu,5.4544,115.8145,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Jambatan Baru,5.4711,115.7997,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Papas,5.4777,115.7868,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Dungau,5.4783,115.7642,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Limpayau,5.4766,115.7937,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Kg. Skim Brunei,5.506,115.8049,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,SK. Pekan membakut,5.4728,115.7987,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Sinoko,5.4225,115.8374,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Bambangan,5.4072,115.8314,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Pusak,5.3962,115.8366,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Baitam,5.4693,115.8058,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Pekan Lama Membakut,5.4728,115.7971,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Papas,5.4729,115.7881,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Jambatan Baru,5.471,115.7998,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Baitam Baru,5.471,115.8048,0.6,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Baitam Laut,55.4703,115.8042,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Limpayau,5.4763,115.7933,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Kayai,5.4749,115.7957,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Lampijas,5.4813,115.7985,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Dungau,5.4783,115.7642,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Brunei,5.5058,115.8051,0.2,27,6,2020
27/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Skim Brunei,5.506,115.8051,0.2,27,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Bambangan,5.4053,115.8347,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Sinoko,5.4225,115.8369,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Lumantak,5.4687,115.8108,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam,5.4543,115.8149,0.8,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Baitam Laut,5.4708,115.8029,1.0,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Jambatan Baru,5.4711,115.7997,0.8,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Lampijas,5.4812,115.7984,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Kayai,5.4828,115.7925,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Kg. Brunei,5.5057,115.8052,0.7,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Pekan Membakut,5.4742,115.7974,0.6,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Sinoko,5.4225,115.8374,0.2,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Bambangan,5.4072,115.8314,0.2,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Jalan Kg. Sindok,5.4712,115.8065,0.2,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Jalan Bandau,5.4905,115.811,0.2,7,6,2020
7/6/2020,Sabah,SBH,MEMBAKUT,Jalan Pekan Lama Membakut,5.4728,115.7971,0.2,7,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Pekan Lama,6.5237,116.7522,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg. Tambun,6.5318,116.7606,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg. Ranau,6.5039,116.7466,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg Marudu Laut,6.5213,116.7501,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg. Marudu Darat,6.5189,116.7432,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg.Sungoi Darat,6.4232,116.6933,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg.Sungoi Laut,6.5101,116.6857,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg.Taiwan,6.4771,116.7476,0.6,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg. Sungai Buaya,6.4999,116.7418,0.6,27,6,2020
27/6/2020,Sabah,SBH,KOTA MARUDU,Kg. Kandawayon,6.5042,116.7463,0.6,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Siasai Tamu,6.347,116.435,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Kota Belud,6.3589,116.4317,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Bobot,6.3622,116.4394,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Ejuk,6.3632,116.4401,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Menunggui,6.359,116.433,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Lebak Engad,6.3672,116.4225,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Sembirai,6.371,116.414,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Lingkodon,6.3561,116.4014,1.6,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Donggoi,6.3425,116.3863,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Marajah,6.3387,116.3796,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Lebak Moyoh,6.3619,116.4197,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Sadok-Sadok,6.363,116.399,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Gunding,6.3658,116.4339,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Linau,6.3717,116.4422,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Kerang Benai,6.3631,116.4242,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Taun Gusi Keranjangan,6.373,116.434,2.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Tanjung Pasir,6.3777,116.4189,2.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Labuan,6.3811,116.4242,2.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Tanjung Wakap,6.3891,116.413,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Taun Gusi,6.3765,116.427,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Jawi-Jawi,6.4022,116.4362,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Kesapang,6.419,116.455,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Kota Bungan,6.4246,116.4543,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Tawadakan,6.4168,116.434,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Lilud,6.4158,116.4154,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg Merabau,6.4124,116.4231,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Sangkir,6.3993,116.4465,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Kota Peladok,6.4003,116.4044,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Pengkalan Abai,6.3484,116.3998,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Limatok,6.3614,116.4243,1.5,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Rantai Rosok,6.3986,116.5387,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Kg. Pirasan,6.3347,116.4301,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Jalan Kg. Bobot,6.3597,116.4429,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Jalan Kg. Siasai Tamu,6.3506,116.4339,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Jalan Kg. Menunggui,6.364,116.426,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Jalan Kg. Linau,6.3698,116.4414,1.0,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Jalan Lebak Moyoh / Kudat Bypass,6.3597,116.415,1.2,27,6,2020
27/6/2020,Sabah,SBH,KOTA BELUD,Bulatan Lebak Moyoh,6.3579,116.4165,1.2,27,6,2020
7/7/2020,Sabah,SBH,TAWAU,Kg Sadani,4.2507,117.9005,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Kg Baru,4.2541,117.9064,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Kg. Rawa-Rawa,4.2528,117.9358,0.5,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Taman Berjaya,4.2532,117.9231,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Taman Capital,4.2867,117.9112,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Takada,4.2523,117.897,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Kg. Kinabutan Bukit,4.2549,117.9652,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,Kg. Pasir Putih,4.2954,117.8538,0.5,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,"Kg. Kijang, Merotai",4.4267,117.7777,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,"Kg. Durian, Merotai",4.4238,117.7739,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,"Kg. Langsat, Merotai",4.4279,117.7778,0.3,7,7,2020
7/7/2020,Sabah,SBH,TAWAU,"Kg. Jagung, Merotai",4.4384,117.7744,0.3,7,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Kg. Narupot/,5.427,116.197,0.5,19,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Kg. Buang Sayang,5.4164,116.1786,0.5,19,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Kg. Bandukan Baru,5.4067,116.1767,0.5,19,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Taman Sri Keningau,5.365,116.171,0.5,19,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Kg. Keningau,5.427,116.153,0.5,19,7,2020
19/7/2020,Sabah,SBH,KENINGAU,Kg. Tuntumulud,5.416,116.179,0.5,19,7,2020
11/7/2020,Sabah,SBH,TONGOD,Kg. Simpang Entilibon,5.5505,117.0478,0.5,11,7,2020
24/7/2020,Sabah,SBH,PAPAR,Kg. Somboi,5.8171,116.0383,0.6,24,7,2020
24/7/2020,Sabah,SBH,PAPAR,SK Pekan Kinarut,5.8221,116.0419,0.6,24,7,2020
24/7/2020,Sabah,SBH,PAPAR,Kg. Tenaki,5.7629,116.0271,1.5,24,7,2020
24/7/2020,Sabah,SBH,PAPAR,Kg. Kawang,5.7673,116.0126,1.0,24,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Muhibah,5.3866,115.7403,1.0,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Kiulu Lumat,5.4069,115.7563,0.8,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Lumat Laut,5.4205,115.7554,0.8,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Lumat Ulu,5.4105,115.7565,0.8,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Muhibah,5.3865,115.7415,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Kiulu Lumat,5.4077,115.757,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Lumat laut,5.4202,115.7561,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Lumat Ulu,5.4089,115.7555,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Kubu 1,5.386,115.72,0.7,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Kubu 2,5.3844,115.7127,0.7,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Selagon 1,5.3848,115.7305,0.7,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Kg. Selagon 2,5.3847,115.727,0.7,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Kubu 1,5.3856,115.7201,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Kubu 2,5.3846,115.7126,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Selagon 1,5.3841,115.7311,0.6,23,7,2020
23/7/2020,Sabah,SBH,BEAUFORT,Jalan Kg. Selagon 2,5.3889,115.7275,0.6,23,7,2020
15/9/2020,Sabah,SBH,PAPAR,Kg. Somboi,5.8171,116.0383,0.6,15,9,2020
15/9/2020,Sabah,SBH,PAPAR,SK.Pekan & Pekan Kinarut,5.8239,116.0429,0.6,15,9,2020
15/9/2020,Sabah,SBH,PAPAR,Kg. Langkuas,5.8299,116.0518,0.5,15,9,2020
19/7/2020,Sabah,SBH,KOTA KINABALU,Jalan Sulaman (Berhadapan 1B),6.0345,116.1291,0.6,19,7,2020
19/7/2020,Sabah,SBH,KOTA KINABALU,Kampung Mansiang,6.0264,116.1686,0.6,19,7,2020
19/7/2020,Sabah,SBH,KOTA KINABALU,Kampung Rampayan,6.0268,116.1512,0.6,19,7,2020
24/7/2020,Sabah,SBH,KOTA KINABALU,Jalan Sulaman(Berhadapan 1B),6.0345,116.1291,0.6,24,7,2020
24/7/2020,Sabah,SBH,KOTA KINABALU,Kampung Keliangau,6.0388,116.1666,0.6,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Penampang Proper,5.9043,116.1045,0.9,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Dungkahang / Tanaki,5.9042,116.1076,1.2,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Kolopis / Tindai,5.9183,116.1244,1.5,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Kituau / Limbanak / Sugud,5.8946,116.0997,1.5,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Nambazan,5.8946,116.0997,0.9,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Kg. Kibabaig,5.9201,116.1107,0.9,24,7,2020
24/7/2020,Sabah,SBH,PENAMPANG,Pekan Donggonggon,5.9124,116.1033,0.6,24,7,2020
5/10/2020,Sabah,SBH,TUARAN,Jalan Rugading,6.115,116.2055,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Jalan Kampus Intan, Lapasan",6.1082,116.1633,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg Kauluan Tamparuli,6.1292,116.2404,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Jalan Lama Telipok,6.1173,116.2099,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Jambatan Lama Tamparuli,6.1342,116.2671,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Jalan Roundabout Nenas Tamparuli,6.1417,116.2741,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Jalan Lapasan,6.1116,116.1624,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Sk Bawang,6.1289,116.2883,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Baru Selaud,6.1852,116.2283,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Berungis,6.1477,116.2187,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Telipok Jaya,6.1007,116.2031,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Kegayungan,6.201,116.2059,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Jalan Giling, Tuaran",6.1201,116.2089,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Sk. Kauluan,6.12,116.2379,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Pekan telipok,6.089,116.1957,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Kg. Rambai,Tamparuli",6.1557,116.2645,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Rumah Kebudayaan,Tamparuli",6.1336,116.2678,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Sungai Damit,6.1774,116.2453,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Sawah,6.1786,116.2391,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Pekan Tamparuli,6.1368,116.2713,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bantayan,6.1511,116.2565,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Taman Sri Rugading,6.145,116.2492,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Telibong,6.1852,116.2571,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bundung,6.1847,116.2401,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Kiwatu,6.1508,116.25,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kuartes Majlis Daerah,6.1368,116.2713,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Indai,6.2078,116.2234,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bolong Lama,6.1941,116.2001,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Jln. Topokon Lama,6.1871,116.3005,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Kg. Bokulungon,Topokon",6.1844,116.293,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bulieng,6.1923,116.2665,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Kuartes Tapak Semaian, LIGS",6.1812,116.2503,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bunga,6.2489,116.3291,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Pitas kiundu,6.1802,116.2781,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Simpangan,6.212,116.2051,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Kota,6.1971,116.2116,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Bintangor,6.1774,116.2721,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Lontik Maralamin,6.1934,116.2865,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Selupoh,6.1964,116.2314,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Tinambak,6.1885,116.2832,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg. Munguwou,6.1896,116.2879,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,Kg Pendamai,6.1803,116.2128,1.5,5,10,2020
5/10/2020,Sabah,SBH,TUARAN,"Kg Kionsom,Tamparuli",6.1407,116.2569,1.5,5,10,2020
5/10/2020,Sabah,SBH,KOTA BELUD,Kg. Siasai Tamu,6.347,116.435,1.5,5,10,2020
5/10/2020,Sabah,SBH,KOTA BELUD,Kg. Kota Belud,6.3589,116.4317,1.2,5,10,2020
