date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year,line_check,geometry
"22/11/202
1",KEDAH,KED,KULIM,Kg. Terap,5.2963,100.625,0.3,22,11,2021,1,POINT (100.625 5.2963)
"22/11/202
1",KEDAH,KED,KULIM,Kg. Batu 10,5.293,100.6276,0.3,22,11,2021,1,POINT (100.6276 5.293)
"22/11/202
1",KEDAH,KED,KULIM,Kg Sg Tengas,5.2904,100.6652,0.3,22,11,2021,1,POINT (100.6652 5.2904)
"23/11/202
1",KEDAH,KED,KOTA SETAR,"Kg.Alor
Gunung
mukim
Gunung",6.1756,100.3621,0.3,23,11,2021,1,POINT (100.3621 6.1756)
"23/11/202
1",KEDAH,KED,KOTA SETAR,"Kg. Suka
Menanti",6.1665,100.266,0.2,23,11,2021,1,POINT (100.266 6.1665)
"23/11/202
1",KEDAH,KED,KOTA SETAR,"Kg Seberang
Chegar Anak
Bukit",6.1761,100.3657,0.2,23,11,2021,1,POINT (100.3657 6.1761)
"23/11/202
1",KEDAH,KED,KOTA SETAR,"Kg Alor
Senjaya",6.1885,100.3826,0.2,23,11,2021,1,POINT (100.3826 6.1885)
"23/11/202
1",KEDAH,KED,PENDANG,"Kg.baru
pendang
(jalan ke
sungai tiang",5.9677,100.5735,0.2,23,11,2021,1,POINT (100.5735 5.9677)
"23/11/202
1",KEDAH,KED,KULIM,"Kg. Baru
Sungai Kob",5.4227,100.6422,0.5,23,11,2021,1,POINT (100.6422 5.4227)
"23/11/202
1",KEDAH,KED,KULIM,"Kg. Padang
Limau",5.4499,100.6463,0.9,23,11,2021,1,POINT (100.6463 5.4499)
"23/11/202
1",KEDAH,KED,KULIM,"Kg. Banggol
Penyengat",5.4326,100.6623,0.9,23,11,2021,1,POINT (100.6623 5.4326)
"23/11/202
1",KEDAH,KED,KUBANG PASU,Jalan Istana,6.231,100.3971,0.9,23,11,2021,1,POINT (100.3971 6.231)
"23/11/202
1",KEDAH,KED,KUBANG PASU,"Kampung Tok
Jalai",6.2162,100.4159,0.6,23,11,2021,1,POINT (100.4159 6.2162)
"23/11/202
1",KEDAH,KED,KUBANG PASU,"Bandar
Darulaman",6.2438,100.4198,0.6,23,11,2021,1,POINT (100.4198 6.2438)
"23/11/202
1",KEDAH,KED,KUBANG PASU,"Jalan
Kampung
Aman",6.2597,100.4169,0.6,23,11,2021,1,POINT (100.4169 6.2597)
"23/11/202
1",KEDAH,KED,KUBANG PASU,"Kampung
Muhibbah",6.3573,100.4342,0.6,23,11,2021,1,POINT (100.4342 6.3573)
"23/11/202
1",KEDAH,KED,KUBANG PASU,"Kampung Tok
Kesop",6.2571,100.4134,0.6,23,11,2021,1,POINT (100.4134 6.2571)
"25/11/202
1",KEDAH,KED,KULIM,"Kg. Belakang
Pekan",5.1715,100.5501,0.6,25,11,2021,1,POINT (100.5501 5.1715)
"25/11/202
1",KEDAH,KED,KULIM,Kg Tepus,5.1254,100.5185,0.3,25,11,2021,1,POINT (100.5185 5.1254)
1/12/2021,KEDAH,KED,KUBANG PASU,"Kg Padang
Panjang",6.3007,100.4688,0.3,1,12,2021,1,POINT (100.4688 6.3007)
1/12/2021,KEDAH,KED,KUBANG PASU,Kg Sampang,6.2994,100.489,0.4,1,12,2021,1,POINT (100.489 6.2994)
1/12/2021,KEDAH,KED,KUBANG PASU,"Kg Bukit
Wang",6.3017,100.4858,0.4,1,12,2021,1,POINT (100.4858 6.3017)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU",Kg. Bt.26,5.11,100.5527,0.4,13,12,2021,1,POINT (100.5527 5.11)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Kg. Sg. Kecil
Ulu",5.115,100.5474,0.9,13,12,2021,1,POINT (100.5474 5.115)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU",Kg. Pt. Nibong,5.1151,100.529,0.9,13,12,2021,1,POINT (100.529 5.1151)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU",Kg. Sg. Tepus,5.1223,100.5272,0.9,13,12,2021,1,POINT (100.5272 5.1223)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Kg. Asam
Kumbang",5.1176,100.5207,0.9,13,12,2021,1,POINT (100.5207 5.1176)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Kg.
Permatang
Pasir",5.1366,100.5126,0.9,13,12,2021,1,POINT (100.5126 5.1366)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Kg. Bukit Tok
Gula",5.1124,100.5406,0.9,13,12,2021,1,POINT (100.5406 5.1124)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Kg. Pasir
Debu",5.1193,100.5314,0.9,13,12,2021,1,POINT (100.5314 5.1193)
"13/12/202
1",KEDAH,KED,"BANDAR
BAHARU","Taman
Cahaya Nilam",5.1181,100.528,0.9,13,12,2021,1,POINT (100.528 5.1181)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Tersang,6.0527,102.0243,0.9,7,1,2021,1,POINT (102.0243 6.0527)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Pengkalan
Telok",6.0335,102.0363,0.7,7,1,2021,1,POINT (102.0363 6.0335)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Bongor,6.0542,102.0479,0.7,7,1,2021,1,POINT (102.0479 6.0542)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Bendang
Nyior",6.0601,102.0489,0.8,7,1,2021,1,POINT (102.0489 6.0601)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Tok
Derpah",6.0385,102.0563,0.5,7,1,2021,1,POINT (102.0563 6.0385)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Lubok
Teras",6.0233,102.0692,0.5,7,1,2021,1,POINT (102.0692 6.0233)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Serongga",6.0169,102.0722,0.5,7,1,2021,1,POINT (102.0722 6.0169)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Seberang
Merbau",6.0158,102.0854,0.6,7,1,2021,1,POINT (102.0854 6.0158)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Pak Atoh,6.0563,102.0551,0.7,7,1,2021,1,POINT (102.0551 6.0563)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Jejawi,6.0415,102.0545,0.6,7,1,2021,1,POINT (102.0545 6.0415)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Teresek,6.0227,102.0823,0.4,7,1,2021,1,POINT (102.0823 6.0227)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Baru,5.9925,102.1049,0.6,7,1,2021,1,POINT (102.1049 5.9925)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Tok
Sangkut",6.033,102.0661,0.6,7,1,2021,1,POINT (102.0661 6.033)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Lubok
Jong",6.0104,102.102,0.5,7,1,2021,1,POINT (102.102 6.0104)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Siput,6.1128,102.0833,0.7,7,1,2021,1,POINT (102.0833 6.1128)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Pak Hitam",6.1175,102.0778,0.7,7,1,2021,1,POINT (102.0778 6.1175)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Binjal",6.0943,102.0821,0.7,7,1,2021,1,POINT (102.0821 6.0943)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Tok
Rusa",6.1242,102.0871,0.8,7,1,2021,1,POINT (102.0871 6.1242)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Kalor,6.1388,102.1025,0.9,7,1,2021,1,POINT (102.1025 6.1388)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Sepuleh",6.112,102.1039,0.8,7,1,2021,1,POINT (102.1039 6.112)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Jeram
Perdah",6.078,102.0533,0.5,7,1,2021,1,POINT (102.0533 6.078)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Lubok
Gong",6.0386,101.9949,0.6,7,1,2021,1,POINT (101.9949 6.0386)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Jalan
Kesban",6.0779,102.0563,0.5,7,1,2021,1,POINT (102.0563 6.0779)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Kong",5.9974,102.0569,0.7,7,1,2021,1,POINT (102.0569 5.9974)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Tok Deh,6.0221,102.0131,0.8,7,1,2021,1,POINT (102.0131 6.0221)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit
Lata",6.0707,102.0378,0.6,7,1,2021,1,POINT (102.0378 6.0707)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Bagus,6.0038,101.974,0.6,7,1,2021,1,POINT (101.974 6.0038)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Kubang
Rambutan",5.9974,101.9726,0.7,7,1,2021,1,POINT (101.9726 5.9974)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Pekan
Rantau
Panjang",6.0185,101.9738,0.2,7,1,2021,1,POINT (101.9738 6.0185)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Kedai
Lama",6.0274,101.9809,0.5,7,1,2021,1,POINT (101.9809 6.0274)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kerdap,6.0274,102.0657,0.5,7,1,2021,1,POINT (102.0657 6.0274)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Siram,6.0685,102.0657,0.6,7,1,2021,1,POINT (102.0657 6.0685)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Lubok
Stol",5.955,101.9453,0.7,7,1,2021,1,POINT (101.9453 5.955)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Degong,5.9932,101.9598,0.5,7,1,2021,1,POINT (101.9598 5.9932)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kuala Itik,5.9861,101.9515,0.5,7,1,2021,1,POINT (101.9515 5.9861)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kok Pauh,5.9771,101.9517,0.5,7,1,2021,1,POINT (101.9517 5.9771)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Limau
Purut",5.8968,101.9377,0.5,7,1,2021,1,POINT (101.9377 5.8968)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Rahmat,5.9209,101.9323,0.6,7,1,2021,1,POINT (101.9323 5.9209)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Bakong,6.0772,102.0836,0.5,7,1,2021,1,POINT (102.0836 6.0772)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Gading,6.0738,102.0753,0.8,7,1,2021,1,POINT (102.0753 6.0738)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Telaga
Mas",5.9897,101.9586,0.6,7,1,2021,1,POINT (101.9586 5.9897)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Bukit",5.9585,101.9662,0.7,7,1,2021,1,POINT (101.9662 5.9585)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Kulim",6.0115,101.9827,0.6,7,1,2021,1,POINT (101.9827 6.0115)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Kuau",5.9685,102.0142,0.4,7,1,2021,1,POINT (102.0142 5.9685)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Tok Na",5.9378,102.0082,0.4,7,1,2021,1,POINT (102.0082 5.9378)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Licin",6.0071,102.0363,0.9,7,1,2021,1,POINT (102.0363 6.0071)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Gertak
No 3",5.9916,102.0381,0.6,7,1,2021,1,POINT (102.0381 5.9916)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Baroh
Pial",5.936,102.0123,0.5,7,1,2021,1,POINT (102.0123 5.936)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Putat
Tujoh",5.987,102.0302,0.5,7,1,2021,1,POINT (102.0302 5.987)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit Pak
Junoh",5.9565,102.0463,0.5,7,1,2021,1,POINT (102.0463 5.9565)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Chasi,5.9411,102.12,0.4,7,1,2021,1,POINT (102.12 5.9411)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Rong
Chenok",5.9111,102.1255,0.3,7,1,2021,1,POINT (102.1255 5.9111)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Rasal,5.9648,102.1447,0.3,7,1,2021,1,POINT (102.1447 5.9648)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Sungai
Keladi",5.9168,102.157,0.3,7,1,2021,1,POINT (102.157 5.9168)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kolam,5.9355,102.109,0.3,7,1,2021,1,POINT (102.109 5.9355)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Tasik
Nibong",5.9443,102.1073,0.3,7,1,2021,1,POINT (102.1073 5.9443)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Bujuk,5.9625,102.1283,0.4,7,1,2021,1,POINT (102.1283 5.9625)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Jeti Danau
Tok Uban",5.9359,102.1208,0.4,7,1,2021,1,POINT (102.1208 5.9359)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Senor,6.1061,102.0957,0.4,7,1,2021,1,POINT (102.0957 6.1061)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Che Wan",6.0911,102.0985,0.3,7,1,2021,1,POINT (102.0985 6.0911)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Alor
Gajah",6.1173,102.0898,0.6,7,1,2021,1,POINT (102.0898 6.1173)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Chat,6.1105,102.1121,0.4,7,1,2021,1,POINT (102.1121 6.1105)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Meranti,6.0965,102.1014,0.4,7,1,2021,1,POINT (102.1014 6.0965)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Gelang
Mas",6.1178,102.1181,0.3,7,1,2021,1,POINT (102.1181 6.1178)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kolam,6.1371,102.1048,0.5,7,1,2021,1,POINT (102.1048 6.1371)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Tersang,6.0527,102.0243,1,7,1,2021,1,POINT (102.0243 6.0527)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Pengkalan
Telok",6.0335,102.0363,0.9,7,1,2021,1,POINT (102.0363 6.0335)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Bongor,6.0542,102.0479,0.8,7,1,2021,1,POINT (102.0479 6.0542)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Bendang
Nyior",6.0601,102.0489,0.9,7,1,2021,1,POINT (102.0489 6.0601)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Tok
Derpah",6.0385,102.0563,0.7,7,1,2021,1,POINT (102.0563 6.0385)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Lubok
Teras",6.0233,102.0692,0.7,7,1,2021,1,POINT (102.0692 6.0233)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Serongga",6.0169,102.0722,0.7,7,1,2021,1,POINT (102.0722 6.0169)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Seberang
Merbau",6.0158,102.0854,0.8,7,1,2021,1,POINT (102.0854 6.0158)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Pak Atoh,6.0563,102.0551,0.8,7,1,2021,1,POINT (102.0551 6.0563)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Jejawi,6.0415,102.0545,0.8,7,1,2021,1,POINT (102.0545 6.0415)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Teresek,6.0227,102.0823,0.6,7,1,2021,1,POINT (102.0823 6.0227)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Baru,5.9925,102.1049,0.8,7,1,2021,1,POINT (102.1049 5.9925)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Tok
Sangkut",6.033,102.0661,0.7,7,1,2021,1,POINT (102.0661 6.033)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Lubok
Jong",6.0104,102.102,0.6,7,1,2021,1,POINT (102.102 6.0104)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Repek,6.0281,102.0833,0.4,7,1,2021,1,POINT (102.0833 6.0281)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Siput,6.1128,102.0833,1,7,1,2021,1,POINT (102.0833 6.1128)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Pak Hitam",6.1175,102.0778,1,7,1,2021,1,POINT (102.0778 6.1175)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Binjal",6.0943,102.0821,1,7,1,2021,1,POINT (102.0821 6.0943)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Tok
Rusa",6.1242,102.0871,1,7,1,2021,1,POINT (102.0871 6.1242)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Kalor,6.1388,102.1025,1,7,1,2021,1,POINT (102.1025 6.1388)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Sepuleh",6.112,102.1039,0.9,7,1,2021,1,POINT (102.1039 6.112)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Jeram
Perdah",6.078,102.0533,0.8,7,1,2021,1,POINT (102.0533 6.078)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Lubok
Gong",6.0386,101.9949,0.8,7,1,2021,1,POINT (101.9949 6.0386)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Jalan
Kesban",6.0779,102.0563,0.7,7,1,2021,1,POINT (102.0563 6.0779)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Kong",5.9974,102.0569,0.7,7,1,2021,1,POINT (102.0569 5.9974)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Tok Deh,6.0221,102.0131,1,7,1,2021,1,POINT (102.0131 6.0221)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit
Lata",6.0707,102.0378,0.8,7,1,2021,1,POINT (102.0378 6.0707)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Bagus,6.0038,101.974,0.8,7,1,2021,1,POINT (101.974 6.0038)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Kubang
Rambutan",5.9974,101.9726,0.9,7,1,2021,1,POINT (101.9726 5.9974)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Pekan
Rantau
Panjang",6.0185,101.9738,0.4,7,1,2021,1,POINT (101.9738 6.0185)
6/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Lanchang",6.053,102.0268,0.9,6,1,2021,1,POINT (102.0268 6.053)
6/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit
Sungkai",5.9004,102.0361,0.6,6,1,2021,1,POINT (102.0361 5.9004)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.
Lanchang",6.053,102.0268,1,7,1,2021,1,POINT (102.0268 6.053)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Kedai
Lama",6.0274,101.9809,0.8,7,1,2021,1,POINT (101.9809 6.0274)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kerdap,6.0274,102.0657,0.8,7,1,2021,1,POINT (102.0657 6.0274)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Siram,6.0685,102.0657,0.9,7,1,2021,1,POINT (102.0657 6.0685)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Lubok
Stol",5.955,101.9453,0.8,7,1,2021,1,POINT (101.9453 5.955)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Degong,5.9932,101.9598,0.7,7,1,2021,1,POINT (101.9598 5.9932)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kuala Itik,5.9861,101.9515,0.7,7,1,2021,1,POINT (101.9515 5.9861)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kok Pauh,5.9771,101.9517,0.7,7,1,2021,1,POINT (101.9517 5.9771)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Limau
Purut",5.8968,101.9377,0.6,7,1,2021,1,POINT (101.9377 5.8968)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Rahmat,5.9209,101.9323,0.7,7,1,2021,1,POINT (101.9323 5.9209)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Bakong,6.0772,102.0836,0.6,7,1,2021,1,POINT (102.0836 6.0772)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Gading,6.0738,102.0753,0.8,7,1,2021,1,POINT (102.0753 6.0738)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Telaga
Mas",5.9897,101.9586,0.7,7,1,2021,1,POINT (101.9586 5.9897)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Bukit",5.9585,101.9662,0.7,7,1,2021,1,POINT (101.9662 5.9585)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Kulim",6.0115,101.9827,0.7,7,1,2021,1,POINT (101.9827 6.0115)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg. Kubang
Kuau",5.9685,102.0142,0.9,7,1,2021,1,POINT (102.0142 5.9685)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Tok Na",5.9378,102.0082,0.9,7,1,2021,1,POINT (102.0082 5.9378)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Padang
Licin",6.0071,102.0363,1,7,1,2021,1,POINT (102.0363 6.0071)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Gertak
No 3",5.9916,102.0381,0.7,7,1,2021,1,POINT (102.0381 5.9916)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit
Sungkai",5.9004,102.0361,0.8,7,1,2021,1,POINT (102.0361 5.9004)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Baroh
Pial",5.936,102.0123,0.7,7,1,2021,1,POINT (102.0123 5.936)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Putat
Tujoh",5.987,102.0302,0.7,7,1,2021,1,POINT (102.0302 5.987)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Bukit Pak
Junoh",5.9565,102.0463,0.6,7,1,2021,1,POINT (102.0463 5.9565)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Chasi,5.9411,102.12,0.6,7,1,2021,1,POINT (102.12 5.9411)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Rong
Chenok",5.9111,102.1255,0.4,7,1,2021,1,POINT (102.1255 5.9111)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Rasal,5.9648,102.1447,0.4,7,1,2021,1,POINT (102.1447 5.9648)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Sungai
Keladi",5.9168,102.157,0.4,7,1,2021,1,POINT (102.157 5.9168)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kolam,5.9355,102.109,0.4,7,1,2021,1,POINT (102.109 5.9355)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Tasik
Nibong",5.9443,102.1073,0.4,7,1,2021,1,POINT (102.1073 5.9443)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg. Bujuk,5.9625,102.1283,0.6,7,1,2021,1,POINT (102.1283 5.9625)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Jeti Danau
Tok Uban",5.9359,102.1208,0.7,7,1,2021,1,POINT (102.1208 5.9359)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Senor,6.1061,102.0957,0.5,7,1,2021,1,POINT (102.0957 6.1061)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Banggol
Che Wan",6.0911,102.0985,0.4,7,1,2021,1,POINT (102.0985 6.0911)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Alor
Gajah",6.1173,102.0898,0.8,7,1,2021,1,POINT (102.0898 6.1173)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Chat,6.1105,102.1121,0.4,7,1,2021,1,POINT (102.1121 6.1105)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Meranti,6.0965,102.1014,0.5,7,1,2021,1,POINT (102.1014 6.0965)
7/1/2021,Kelantan,KEL,"PASIR
MAS","Kg.Gelang
Mas",6.1178,102.1181,0.4,7,1,2021,1,POINT (102.1181 6.1178)
7/1/2021,Kelantan,KEL,"PASIR
MAS",Kg.Kolam,6.1371,102.1048,0.5,7,1,2021,1,POINT (102.1048 6.1371)
7/1/2021,Kelantan,KEL,JELI,"Kg. Ayer
Lanas",5.7909,101.8909,1,7,1,2021,1,POINT (101.8909 5.7909)
7/1/2021,Kelantan,KEL,JELI,Kg. Legeh,5.7494,101.9037,1,7,1,2021,1,POINT (101.9037 5.7494)
7/1/2021,Kelantan,KEL,JELI,"Kg. Sg.
Satan",5.7325,101.9037,1,7,1,2021,1,POINT (101.9037 5.7325)
7/1/2021,Kelantan,KEL,JELI,Kg. Gemang,5.7569,101.8653,1,7,1,2021,1,POINT (101.8653 5.7569)
7/1/2021,Kelantan,KEL,JELI,Kg. Lakota,5.7212,101.8617,0.5,7,1,2021,1,POINT (101.8617 5.7212)
7/1/2021,Kelantan,KEL,JELI,"Kg. Pekan
Jeli Lama",5.6971,101.8353,1.5,7,1,2021,1,POINT (101.8353 5.6971)
7/1/2021,Kelantan,KEL,JELI,"Kg. Bukit
Jering",5.4891,101.9059,1,7,1,2021,1,POINT (101.9059 5.4891)
7/1/2021,Kelantan,KEL,JELI,"Kg. Kuala
Balah",5.5164,101.9053,1.5,7,1,2021,1,POINT (101.9053 5.5164)
7/1/2021,Kelantan,KEL,JELI,"Kg. Lubok
Bongor",5.5687,101.8916,1,7,1,2021,1,POINT (101.8916 5.5687)
7/1/2021,Kelantan,KEL,"KOTA
BHARU","Kg.
Penambang",6.1539,102.2406,1,7,1,2021,1,POINT (102.2406 6.1539)
7/1/2021,Kelantan,KEL,"KOTA
BHARU","Kg. Telok
Chekering",6.1964,102.2358,0.6,7,1,2021,1,POINT (102.2358 6.1964)
7/1/2021,Kelantan,KEL,"KOTA
BHARU",Kg. Tikat,6.1547,102.2414,1,7,1,2021,1,POINT (102.2414 6.1547)
7/1/2021,Kelantan,KEL,"KOTA
BHARU",Kg. Keseng,6.2006,102.2383,1,7,1,2021,1,POINT (102.2383 6.2006)
7/1/2021,Kelantan,KEL,"KOTA
BHARU","Kg. Pulau
Panjang",6.1787,102.2961,1,7,1,2021,1,POINT (102.2961 6.1787)
7/1/2021,Kelantan,KEL,"KOTA
BHARU",Kg. Banggol,6.1594,102.2454,0.6,7,1,2021,1,POINT (102.2454 6.1594)
7/1/2021,Kelantan,KEL,"KOTA
BHARU","Kg. Pantai
Kundur",6.2019,102.2594,0.6,7,1,2021,1,POINT (102.2594 6.2019)
