latitude,longitude,region,state,postcode,geometry,flood_risk,distance,kawasan_banjir,latitude_kb,longitude_kb,kedalaman_banjir,month_kb,altitude,slope,min_distance_river
4.028988762,101.1311313,Teluk Intan,Perak,36009,POINT (11257866.039663691 448875.061284155),False,3458.4672785766275,Kg. Batu 9 Changkat Jong,3.998,101.1307,0.3,11.0,8,5.847040176391602,4917.342571164504
3.883069,100.9842459,Teluk Intan,Perak,36009,POINT (11241514.831730723 432592.54674689303),False,6371.729347968547,"Kampung
Bagan",3.8736,100.9278,0.3,11.0,8,2.9364845752716064,4218.735007902735
4.064221583,100.8668413,Teluk Intan,Perak,36009,POINT (11228445.411441937 452806.96335243556),False,7389.65512697892,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,4,2.074073076248169,2646.9368788101756
4.14298325,100.9715715,Teluk Intan,Perak,36009,POINT (11240103.923976613 461597.2083918954),False,1877.447697686896,"Kg. Kuala
Parit",4.1264,100.9744,0.3,12.0,5,1.854334115982056,755.6649442758966
4.077346512,101.1000516,Teluk Intan,Perak,36009,POINT (11254406.263285683 454271.7191852472),False,5814.997544211489,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,11,2.931169271469116,2677.3228698948706
4.113361604,100.9239516,Teluk Intan,Perak,36009,POINT (11234802.900956986 458291.16429717746),False,5801.361449082475,"Kg. Kuala
Parit",4.1264,100.9744,0.3,12.0,7,2.931182384490967,2440.097119561578
4.012071557,101.1105379,Teluk Intan,Perak,36009,POINT (11255573.592861988 446987.20058914047),False,2739.2052489586586,Kg. Batu 9 Changkat Jong,3.998,101.1307,0.3,11.0,12,2.6247270107269287,3712.800867256764
3.868945704,101.1267711,Teluk Intan,Perak,36010,POINT (11257380.664419934 431016.74424793577),False,11465.081810301568,"Kg. Sungai
Samak",3.79583,101.0544,0.3,8.0,10,0.0,10350.030411368525
4.096560477,101.0336168,Teluk Intan,Perak,36010,POINT (11247010.77517873 456416.0609763524),False,1085.0863904603918,"Kampung Kunci Air 4, Labu Kubong",4.0876,101.0374,0.3,11.0,1,1.313121318817139,1609.0286641875466
4.051381216,100.9515581,Teluk Intan,Perak,36010,POINT (11237876.042479573 451373.9880086423),False,4088.019409554928,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,4,0.9274099469184875,3477.4732037352633
3.960283405,101.0820658,Teluk Intan,Perak,36010,POINT (11252404.093188174 441208.18938553164),False,3177.0730958862946,Kg Bt 8,3.9732,101.1075,0.4,11.0,5,0.9296293258666992,5561.327380201579
4.084632068,101.0106734,Teluk Intan,Perak,36010,POINT (11244456.727573665 455084.8051893992),False,1137.9219424133494,Kg Bandar Tua,4.0938,101.0062,0.3,9.0,13,4.631594657897949,154.50359043092226
4.146136381,100.9463572,Teluk Intan,Perak,36010,POINT (11237297.080939906 461949.13365725405),False,3820.644012897868,"Kg. Kuala
Parit",4.1264,100.9744,0.3,12.0,7,2.074115753173828,2438.3981182945095
3.942377275,101.0316265,Teluk Intan,Perak,36010,POINT (11246789.215996204 439210.13862651185),False,5828.770436256747,Kg selabak,3.9928,101.0453,0.3,12.0,10,0.0,6086.292709697793
4.104282506,100.8817832,Teluk Intan,Perak,36010,POINT (11230108.73614142 457277.879346774),False,9601.375149583291,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,18,2.937196731567383,4435.651663632044
4.073699573,101.0218871,Teluk Intan,Perak,36020,POINT (11245705.030947572 453864.7145740826),False,2321.36603098396,"Kampung Kunci Air 4, Labu Kubong",4.0876,101.0374,0.3,11.0,14,1.3131024837493896,1028.8521863515168
3.982405823,101.0006233,Teluk Intan,Perak,36020,POINT (11243337.955559243 443676.7732396543),False,1746.64705537158,Tmn Maharani,3.9969,100.9947,0.3,11.0,9,2.936798572540283,984.1735986560653
3.964110758,100.9024175,Teluk Intan,Perak,36020,POINT (11232405.735910296 441635.26915419317),True,536.7713904730642,"Kg. Sungai
Durian",3.9619,100.9067,0.3,11.0,6,1.3130139112472534,603.1028514969141
4.18109297,101.1280315,Teluk Intan,Perak,36020,POINT (11257520.97150613 465850.7806887074),False,4952.926222561928,"Kg Tanjung
Keramat,",4.1378,101.1378,0.3,11.0,30,4.719080448150635,1166.688227552001
3.967516209,100.8816565,Teluk Intan,Perak,36020,POINT (11230094.631961938 442015.272144898),False,1342.2801257126448,"Kg. Sungai
Besar
Hujung
Rintis",3.9677,100.8696,0.3,10.0,0,0.0,0.0
3.969683848,101.1024081,Teluk Intan,Perak,36020,POINT (11254668.587665739 442257.15261270385),True,689.3756525403645,Kg Bt 8,3.9732,101.1075,0.4,11.0,5,0.9296399354934692,5333.900893394671
3.941017239,101.0271275,Teluk Intan,Perak,36020,POINT (11246288.389607126 439058.38113163377),False,6011.799846202246,"Kampung
Bt. 6",3.9603,100.9767,0.3,10.0,9,3.345797777175904,5845.284440543299
4.117456016,100.9159452,Teluk Intan,Perak,36020,POINT (11233911.6325859 458748.1304348387),False,6583.2787743832205,"Kg. Kuala
Parit",4.1264,100.9744,0.3,12.0,7,0.9274099469184875,1638.2033383315356
4.088325628,100.9339309,Teluk Intan,Perak,36030,POINT (11235913.79155146 455497.01840733585),False,6070.120574722933,"Kg. Air Mati,
Kampong
Gajah",4.1094,100.9842,0.3,8.0,10,0.0,5416.7899248832
4.149755079,100.916051,Teluk Intan,Perak,36030,POINT (11233923.410188027 462353.02322278096),False,6998.907598069992,"Kg. Kuala
Parit",4.1264,100.9744,0.3,12.0,16,8.689166069030762,1965.0531473562214
3.983547214,101.1462055,Teluk Intan,Perak,36030,POINT (11259544.091931805 443804.1399292648),False,1890.804826110939,"Kg. Batu 9
Changkat
Jong",3.99,101.1305,0.5,8.0,19,0.9296556115150452,8290.412124612441
4.053718235,100.9387403,Teluk Intan,Perak,36030,POINT (11236449.171510482 451634.7958840471),False,3317.5599053417945,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,9,2.9370296001434326,2829.9983535428346
3.972872864,100.8965856,Teluk Intan,Perak,36030,POINT (11231756.531771937 442613.0066937442),False,1663.4126453123022,"Kg. Sungai
Durian",3.9619,100.9067,0.3,11.0,8,2.0770199298858643,957.8448443134014
4.066631065,101.1239898,Teluk Intan,Perak,36030,POINT (11257071.051520191 453075.8622801387),False,5630.030433259325,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,8,2.9311652183532715,659.9828607523029
4.028476776,100.9544106,Teluk Intan,Perak,36030,POINT (11238193.58132706 448817.9260790073),False,3518.902764343705,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,6,1.854334115982056,2885.4734690285377
4.031361101,100.8995548,Teluk Intan,Perak,36030,POINT (11232087.061604002 449139.8035149722),False,2605.9244710346734,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,7,0.0,1205.3834990285436
3.952368072,100.9201153,Bagan Datoh,Perak,36100,POINT (11234375.845994458 440324.9537360655),False,1833.438084504741,"Kg. Sungai
Durian",3.9619,100.9067,0.3,11.0,4,1.3130048513412476,258.8824144434544
4.101502296,100.6378967,Bagan Datoh,Perak,36100,POINT (11202959.415150067 456967.5925737178),False,11662.72530844492,Kg.Masjid,4.018,100.5749,0.3,9.0,0,0.0,6242.721742563158
4.061291757,100.6351977,Bagan Datoh,Perak,36100,POINT (11202658.963844417 452479.9949577206),False,8270.173918604569,Kg.Masjid,4.018,100.5749,0.3,9.0,0,0.0,10699.324843127431
4.037687266,100.8751357,Bagan Datoh,Perak,36100,POINT (11229368.739826372 449845.7785031445),False,5402.006319395994,"Kampung
Permatang
Guntong",4.0286,100.9228,0.3,11.0,7,2.6247682571411133,1285.8305698323636
4.040467636,100.6886192,Bagan Datoh,Perak,36100,POINT (11208605.818021828 450156.05853623606),False,10824.76446190874,"Pasang Api,
Rungkup",3.9883,100.7706,0.1,4.0,0,0.0,5068.7113078454695
3.947063398,100.6967374,Bagan Datoh,Perak,36100,POINT (11209509.531911988 439733.0342511938),False,5005.7611013273645,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,0,0.0,463.2429295900063
4.047865723,100.6320161,Bagan Datoh,Perak,36100,POINT (11202304.789752508 450981.6655910696),False,7178.721257606276,Kg.Masjid,4.018,100.5749,0.3,9.0,0,0.0,10177.575758638817
4.03893683,100.8275906,Bagan Datoh,Perak,36100,POINT (11224076.043504657 449985.2255528339),False,7202.982676731635,"Kg Batu 15 Kayan, Lekir",4.0921,100.7909,1.0,11.0,0,0.0,0.0
3.943494911,101.1703689,Teluk Intan,Perak,36110,POINT (11262233.949315641 439334.8484814527),False,6644.591421776681,Kg Lorong Mesra Bt 7,3.9774,101.1213,0.9,11.0,24,1.8587321043014529,9989.425637608703
3.872408997,101.0252955,Teluk Intan,Perak,36110,POINT (11246084.452299992 431403.1576869603),False,7229.843446025432,"Kg. Banang, Bagan Lalang",3.8078,101.0203,0.1,4.0,7,1.3129420280456543,7343.104989324302
3.983705602,100.8823792,Teluk Intan,Perak,36110,POINT (11230175.082557933 443821.8143030485),False,2263.3525269320594,Kg Tg Sari/Sg Rebana,3.9948,100.8994,0.3,11.0,6,1.313029646873474,257.31912640058
3.863950509,100.890781,Teluk Intan,Perak,36110,POINT (11231110.366655681 430459.4131632368),False,1229.3512850580007,"Kg. Parit 21
Baroh",3.8656,100.9017,0.3,8.0,9,4.98365592956543,476.6208126420129
3.893028753,101.1369925,Teluk Intan,Perak,36110,POINT (11258518.505463129 433703.8190358708),False,9529.117788818789,Kg Bt 8,3.9732,101.1075,0.4,11.0,10,2.931103229522705,13268.086753862704
3.983526367,101.0586499,Teluk Intan,Perak,36110,POINT (11249797.447123708 443801.81363162777),False,1810.9122971150343,Kg selabak,3.9928,101.0453,0.3,12.0,12,0.0,2971.9553370462027
4.152112984,100.8680513,Teluk Intan,Perak,36110,POINT (11228580.108025797 462616.1943493472),False,8060.537879674113,Kg pasir garam,4.2128,100.9073,0.9,11.0,14,0.929850161075592,5261.859717083507
3.970071516,101.1476095,Teluk Intan,Perak,36110,POINT (11259700.38449688 442300.4114128435),False,2927.939651588388,"Kg. Batu 9
Changkat
Jong",3.99,101.1305,0.5,8.0,20,1.854334115982056,9079.009348714551
3.902049732,100.792402,Selekoh,Perak,36200,POINT (11220158.866470927 434710.3577493392),False,7506.347628380193,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,6,1.3129650354385376,2750.4002023310595
3.910349918,100.7623306,Selekoh,Perak,36200,POINT (11216811.333535489 435636.4816954416),False,4552.458862719706,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,6,1.312971591949463,4282.6775120122675
3.888374255,100.7645641,Selekoh,Perak,36200,POINT (11217059.965618175 433184.4857831236),False,4893.10100210881,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,7,1.3129544258117676,1829.5021043672111
3.891666853,100.7858599,Selekoh,Perak,36200,POINT (11219430.60323021 433551.8625114146),False,7131.291996157127,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,9,0.929552972316742,2926.525324672092
3.918863207,100.7638396,Selekoh,Perak,36200,POINT (11216979.314647093 436586.39292392),False,3938.9177973296273,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,8,2.6245791912078857,5229.450478635964
3.905512827,100.7686587,Selekoh,Perak,36200,POINT (11217515.774405176 435096.7642664278),False,5161.899653484613,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,5,2.624558210372925,3778.6733910995076
3.924678429,100.786616,Selekoh,Perak,36200,POINT (11219514.771897199 437235.25988705916),False,5556.51194734031,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,6,1.3129829168319702,4678.49297497142
3.911985792,100.7630387,Selekoh,Perak,36200,POINT (11216890.158866918 435819.0114674894),False,4515.326499849249,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,5,4.634256362915039,4462.879621167837
3.91900165,100.7642733,Selekoh,Perak,36207,POINT (11217027.59391025 436601.8404483601),False,3957.358896578844,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,10,1.3129783868789673,5245.157188832121
3.920895725,100.7635226,Selekoh,Perak,36207,POINT (11216944.026368514 436813.18233933067),False,3741.6757547998072,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,7,2.931113004684448,5456.327952231445
3.921776037,100.7767124,Selekoh,Perak,36207,POINT (11218412.308188178 436911.4081811937),False,4768.679812275712,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,5,2.931113243103028,5315.0620731315885
3.899282938,100.759634,Selekoh,Perak,36207,POINT (11216511.149396615 434401.64451210876),False,4138.70689076431,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,6,0.9295615553855896,3079.875542148272
3.91791937,100.7838767,Selekoh,Perak,36207,POINT (11219209.834416067 436481.0792880377),False,5669.488462224322,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,6,2.0739989280700684,4415.455793130846
3.924189075,100.7689691,Selekoh,Perak,36207,POINT (11217550.32797512 437180.6572156913),False,3918.799620115568,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,6,2.0740020275115967,5852.033620833698
3.925354591,100.7635835,Selekoh,Perak,36207,POINT (11216950.805725502 437310.70685845544),False,3383.624437251713,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,5,2.076925277709961,5687.677379571322
3.898553276,100.7839073,Selekoh,Perak,36207,POINT (11219213.240792487 434320.2304821709),False,6841.732887107009,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,9,4.634209632873535,3593.0206445085537
3.893719201,100.7851881,Selekoh,Perak,36209,POINT (11219355.818796296 433780.8571489955),False,7026.832378453762,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,8,2.624539613723755,3152.3102772775615
3.90437946,100.7612559,Selekoh,Perak,36209,POINT (11216691.698478732 434970.30484135734),False,4329.776849465358,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,7,2.073992252349853,3624.4729559487505
3.891866572,100.7687035,Selekoh,Perak,36209,POINT (11217520.761518365 433574.14651476784),False,5245.517007012768,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,4,0.929552972316742,2283.3133065052084
3.888318157,100.7870526,Selekoh,Perak,36209,POINT (11219563.37398688 433178.22657420783),False,7326.117368424032,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,8,1.8586094379425049,2559.729201907216
3.909171378,100.7850027,Selekoh,Perak,36209,POINT (11219335.180162704 435504.9811786593),False,6363.374953332181,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,3,2.076892852783203,3808.925673911476
3.905320304,100.791677,Selekoh,Perak,36209,POINT (11220078.159840103 435075.28282084304),False,7208.476149270773,"Kg. Sg.
Nipah & Sg.
Balai",3.9464,100.7417,0.3,8.0,4,1.3129676580429075,2954.7404949317097
3.909060128,100.7655348,Selekoh,Perak,36209,POINT (11217168.023447888 435492.568005378),False,4872.2506534825125,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,4,0.9274099469184875,4140.112301106787
3.891079907,100.7854655,Selekoh,Perak,36209,POINT (11219386.69882304 433486.3729960245),False,7097.891829883262,"Kg. Sg.
Tiang",3.9011,100.7225,0.3,8.0,9,0.9295520186424256,2859.3148310823394
3.875349489,100.8675788,Sungai Sumun,Perak,36300,POINT (11228527.509566396 431731.2413703395),True,898.958558652552,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,10,3.3426785469055176,1552.8386011044795
3.885941826,100.8627987,Sungai Sumun,Perak,36300,POINT (11227995.391268456 432913.08466671524),False,2184.92650989198,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,8,4.634164810180664,2833.084021470747
3.886589903,100.8622382,Sungai Sumun,Perak,36300,POINT (11227932.996693866 432985.3945410133),False,2183.308156250295,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,7,2.076848268508911,2927.208518139087
3.87676945,100.8742257,Sungai Sumun,Perak,36300,POINT (11229267.439089749 431889.67310075596),False,1165.4236981162528,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,6,1.3129453659057615,1420.1128305275242
3.902315818,100.8737669,Sungai Sumun,Perak,36300,POINT (11229216.365707375 434740.04713666014),True,124.54217223499111,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,7,4.729093551635742,4265.20148112044
3.882474055,100.8826551,Sungai Sumun,Perak,36300,POINT (11230205.795605443 432526.165406389),False,2229.028546387772,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,8,2.073981523513794,2029.4621349796519
3.874034097,100.8630973,Sungai Sumun,Perak,36300,POINT (11228028.631268408 431584.4771326252),False,1011.8072437433405,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,4,0.0,1550.322379562956
3.872564207,100.8638483,Sungai Sumun,Perak,36300,POINT (11228112.232205993 431420.47512387036),True,837.3780919877801,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,7,2.073976516723633,1383.3707906113502
3.888905275,100.8697941,Sungai Sumun,Perak,36307,POINT (11228774.11563435 433243.7350660913),False,1528.4933790177847,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,6,2.0739846229553223,2843.7334672185743
3.894556305,100.8465113,Sungai Sumun,Perak,36307,POINT (11226182.286194108 433874.25878266117),False,3237.602824591247,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,10,0.0,3355.1137927640225
3.876755882,100.8722472,Sungai Sumun,Perak,36307,POINT (11229047.193477217 431888.15925389266),False,1080.2601692031642,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,10,4.719012260437012,1463.1559076545836
3.878640343,100.8795476,Sungai Sumun,Perak,36307,POINT (11229859.870287802 432098.4178425345),False,1679.5962985656945,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,6,2.7802884578704834,1598.6004621413213
3.883599074,100.875964,Sungai Sumun,Perak,36307,POINT (11229460.945760595 432651.69010658923),False,1939.1834197929072,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,8,1.3129507303237915,2168.094295035955
3.873207486,100.8494605,Sungai Sumun,Perak,36307,POINT (11226510.589636358 431492.248519611),False,2309.1970748305503,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,5,1.3129425048828125,1733.0197247183771
3.895345383,100.8704233,Sungai Sumun,Perak,36307,POINT (11228844.157857958 433962.3018997553),True,854.0378242493836,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,4,0.9274099469184875,3533.2310259129813
3.881978862,100.8596704,Sungai Sumun,Perak,36307,POINT (11227647.150505407 432470.9139899967),False,1944.953327965367,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,6,2.786672115325928,2450.2866762382805
3.90308987,100.8666098,Sungai Sumun,Perak,36309,POINT (11228419.640979819 434826.4144910662),True,913.8514151284212,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,5,2.073991537094116,4465.4333044807945
3.888773522,100.864361,Sungai Sumun,Perak,36309,POINT (11228169.305708922 433229.0345413885),False,1845.2307360171949,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,7,2.0739846229553223,3031.1121638834293
3.880158502,100.846542,Sungai Sumun,Perak,36309,POINT (11226185.703702476 432267.80665518274),False,2910.23420726164,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,11,2.0768356323242188,2567.6286721320103
3.893913135,100.8636,Sungai Sumun,Perak,36309,POINT (11228084.59157643 433802.4957333326),False,1510.531067366994,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,6,0.9274099469184875,3590.54623773109
3.89140502,100.8507087,Sungai Sumun,Perak,36309,POINT (11226649.538624763 433522.6480358198),False,2907.252517460035,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,4,1.3129568099975586,3650.838450483367
3.903051218,100.8577985,Sungai Sumun,Perak,36309,POINT (11227438.771550592 434822.10176731617),False,1887.497348351698,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,5,2.931106805801392,4707.431435976513
3.881936049,100.8483049,Sungai Sumun,Perak,36309,POINT (11226381.948832797 432466.1371087881),False,2847.601214937806,"Parit 13
Baroh
hingga 11
Baroh",3.8675,100.8694,0.3,8.0,10,3.342686653137207,2705.2872511748956
3.892386759,100.881786,Sungai Sumun,Perak,36309,POINT (11230109.047835996 433632.1873311483),False,1304.62622893746,"Kg. Baru
Batu 16",3.9017,100.8747,0.3,8.0,4,1.3129574060440063,3128.276590866758
3.868760632,100.9117721,Hutan Melintang,Perak,36400,POINT (11233447.08521887 430996.0950698379),True,333.8878413948989,"Parit 23
Darat dan
23 Baroh",3.8703,100.9092,0.3,12.0,7,4.991858959197998,210.32793167254854
3.862223415,100.9384454,Hutan Melintang,Perak,36400,POINT (11236416.343392648 430266.71610987035),False,1736.5229047594437,"Kampung
Bagan",3.8736,100.9278,0.3,11.0,4,2.624490737915039,483.47769449196267
3.896551301,100.9186903,Hutan Melintang,Perak,36400,POINT (11234217.215720076 434096.8550181377),False,2754.293174056937,"Kampung
Bagan",3.8736,100.9278,0.3,11.0,8,2.9311044216156006,2983.5689701436336
3.897469249,100.9070981,Hutan Melintang,Perak,36400,POINT (11232926.777918903 434199.27734024706),False,3040.4456830867275,"Parit 23
Darat dan
23 Baroh",3.8703,100.9092,0.3,12.0,6,2.073988914489746,3399.8942188635556
3.900447246,100.9057689,Hutan Melintang,Perak,36400,POINT (11232778.81205174 434531.55550262315),False,3385.32285210898,"Parit 23
Darat dan
23 Baroh",3.8703,100.9092,0.3,12.0,5,0.9295624494552612,3762.2166000055013
3.87454732,100.8976782,Hutan Melintang,Perak,36400,POINT (11231878.15944758 431641.73971796915),False,1094.0829606642235,"Kg. Parit 21
Baroh",3.8656,100.9017,0.3,8.0,11,2.624509811401367,1024.2853965731993
3.851905832,100.9322195,Hutan Melintang,Perak,36400,POINT (11235723.279374918 429115.5606172294),False,2469.974880325624,"Kampung
Bagan",3.8736,100.9278,0.3,11.0,7,5.857430934906006,753.438921186932
3.92045585,100.9583978,Hutan Melintang,Perak,36400,POINT (11238637.43440075 436764.1008113376),False,3698.466132953767,"Kg. Tapak
Semenang",3.9536,100.9581,0.3,8.0,9,2.936601400375366,713.5084443775244
3.722677012,101.2878457,Ulu Bernam,Perak,36500,POINT (11275311.406871665 414698.386066012),False,6905.741809680039,"Jalan Sungai
Panjang (B44).",3.6849,101.2387,0.45,12.0,17,1.3128280639648438,4428.455855294631
3.703711296,101.2967986,Ulu Bernam,Perak,36500,POINT (11276308.039140787 412582.69079561444),False,6469.061673073355,"Jalan Sungai
Panjang (B44)
Lintasan air di
atas Jalan
Sungai Panjang
di KM44 -KM45.5",3.6647,101.2538,0.2,1.0,22,2.076496124267578,3222.900511044057
3.75531591,101.2548475,Ulu Bernam,Perak,36500,POINT (11271638.064050568 418339.4818193528),False,8058.258391667797,"Jalan Sungai
Panjang (B44).",3.6849,101.2387,0.45,12.0,17,2.931056022644043,4014.622897477014
3.787280414,101.2831294,Ulu Bernam,Perak,36500,POINT (11274786.390757237 421905.47618406767),False,12446.105637616292,"Jalan Sungai
Panjang (B44).",3.6849,101.2387,0.45,12.0,21,2.7863638401031494,7373.166801308193
3.696572772,101.2675361,Ulu Bernam,Perak,36500,POINT (11273050.552541448 411786.3739827947),False,3464.0600875821806,"Jalan Sungai
Panjang (B44).",3.6849,101.2387,0.45,12.0,21,3.3451387882232666,3295.561945683898
3.77501954,101.3350093,Ulu Bernam,Perak,36500,POINT (11280561.63480764 420537.62441607047),False,11289.362473137038,"RPT
Kg.Balun",3.8272,101.4219,1.0,9.0,38,3.712825059890747,2978.7429738482488
3.709575004,101.3391962,Ulu Bernam,Perak,36500,POINT (11281027.718383644 413236.8041050386),False,10743.709108527582,"Jalan Sungai
Panjang (B44)
Lintasan air di
atas Jalan
Sungai Panjang
di KM44 -KM45.5",3.6647,101.2538,0.2,1.0,21,3.8189504146575928,909.6752294233287
3.843246968,101.2811058,Ulu Bernam,Perak,36500,POINT (11274561.124635667 428149.48283529526),False,11841.008889436618,"Pekan
Trolak",3.8906,101.3763,0.5,8.0,49,10.259342193603516,9009.598869644984
4.152712425,101.0888497,Chenderong Balai,Perak,36600,POINT (11253159.273481766 462683.09944467363),False,5697.644703237886,"Kg Tanjung
Keramat,",4.1378,101.1378,0.3,11.0,19,2.074119329452514,1245.5932499582389
4.083216229,101.0538462,Chenderong Balai,Perak,36600,POINT (11249262.701685783 454926.7934902229),False,1895.0258654495449,"Kampung Kunci Air 4, Labu Kubong",4.0876,101.0374,0.3,11.0,5,2.9371261596679688,4294.982370178423
4.147149124,101.0836519,Chenderong Balai,Perak,36600,POINT (11252580.657032521 462062.1675870554),False,6117.389745468495,"Kg Tanjung
Keramat,",4.1378,101.1378,0.3,11.0,19,2.077378988265991,1621.938198406479
4.148366483,101.1181499,Chenderong Balai,Perak,36600,POINT (11256420.956825908 462198.0392404996),False,2485.100942228311,"Kg Tanjung
Keramat,",4.1378,101.1378,0.3,11.0,27,0.9298455715179444,3936.4172387436083
4.087252257,101.0802435,Chenderong Balai,Perak,36600,POINT (11252201.2356801 455377.2265434453),False,4769.474502295622,"Kampung Kunci Air 4, Labu Kubong",4.0876,101.0374,0.3,11.0,11,3.3429436683654785,5087.08576916919
4.08451078,101.1068394,Chenderong Balai,Perak,36600,POINT (11255161.877725288 455071.26908929955),False,4715.075999780574,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,10,5.238717555999756,2258.144270111951
4.098655091,101.0648555,Chenderong Balai,Perak,36600,POINT (11250488.251355773 456649.8299080589),False,3295.969482311564,"Kampung Kunci Air 4, Labu Kubong",4.0876,101.0374,0.3,11.0,4,1.8590854406356807,3959.1272859529863
4.141462283,101.1094349,Chenderong Balai,Perak,36600,POINT (11255450.807463644 461427.45168550086),False,3183.9349110802755,"Kg Tanjung
Keramat,",4.1378,101.1378,0.3,11.0,20,1.313158631324768,3571.051392782894
4.075518328,101.1644985,Langkap,Perak,36700,POINT (11261580.459376886 454067.6905026947),False,5547.559768390535,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,20,6.546014785766602,3886.0583509158278
4.079533236,101.163707,Langkap,Perak,36700,POINT (11261492.349999925 454515.7621979568),False,5136.385825989761,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,14,1.859041690826416,4228.97773327578
4.077415767,101.163402,Langkap,Perak,36700,POINT (11261458.397555234 454279.4481792029),False,5304.498754973391,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,13,3.342931032180786,4109.435768017271
4.079305544,101.1669672,Langkap,Perak,36700,POINT (11261855.27380381 454490.3512593157),False,5386.634958862505,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,15,4.142740249633789,3938.972702813029
4.077283492,101.1638278,Langkap,Perak,36700,POINT (11261505.797394414 454264.68603011034),False,5344.456145360197,"Kg Kunci
Air, Sungai
Kucing
Langkap,",4.1158,101.1353,0.3,8.0,11,0.0,4062.670149925913
